0,1,2,3,4,5
1022.0,Walking by Henry David Thoreau,English,"Thoreau, Henry David",-,"Aug 1, 1997"
1023.0,Bleak House by Charles Dickens,English,"Dickens, Charles",-,"Aug 1, 1997"
1024.0,The Wrecker by Lloyd Osbourne and Robert Louis Stevenson,English,"Osbourne, Lloyd",-,"Feb 11, 2006"
1025.0,"Essays; Political, Economical, and Philosophical — Volume 1 by Rumford",English,"Rumford, Benjamin, Graf von",-,"Aug 1, 1997"
1026.0,The Diary of a Nobody by George Grossmith and Weedon Grossmith,English,"Grossmith, George",-,"Aug 1, 1997"
1027.0,The Lone Star Ranger: A Romance of the Border by Zane Grey,English,"Grey, Zane",-,"Aug 1, 1997"
1028.0,The Professor by Charlotte Brontë,English,"Brontë, Charlotte",-,"Aug 1, 1997"
1029.0,The Night-Born by Jack London,English,"London, Jack",-,"Sep 1, 1997"
1030.0,The Cavalier Songs and Ballads of England from 1642 to 1684 by Charles Mackay,English,Unavailable,-,"Sep 1, 1997"
1031.0,"Charmides, and Other Poems by Oscar Wilde",English,"Wilde, Oscar",-,"Sep 1, 1997"
1032.0,The Pupil by Henry James,English,"James, Henry",-,"Sep 1, 1997"
1033.0,Rose o' the River by Kate Douglas Smith Wiggin,English,"Wiggin, Kate Douglas Smith",-,"Sep 1, 1997"
1034.0,Poems by Wilfred Owen,English,"Owen, Wilfred",-,"Sep 1, 1997"
1035.0,The Man Against the Sky: A Book of Poems by Edwin Arlington Robinson,English,"Robinson, Edwin Arlington",-,"Sep 1, 1997"
1036.0,Joe Wilson and His Mates by Henry Lawson,English,"Lawson, Henry",-,"Sep 1, 1997"
1037.0,The Life of John Bunyan by Edmund Venables,English,"Venables, Edmund",-,"Sep 1, 1997"
1038.0,Style by Sir Walter Alexander Raleigh,English,"Raleigh, Walter Alexander, Sir",-,"Sep 1, 1997"
1039.0,Missionary Travels and Researches in South Africa by David Livingstone,English,"Livingstone, David",-,"Feb 11, 2006"
1040.0,The Three Taverns: A Book of Poems by Edwin Arlington Robinson,English,"Robinson, Edwin Arlington",-,"Sep 1, 1997"
1041.0,Shakespeare's Sonnets by William Shakespeare,English,"Shakespeare, William",-,"Sep 1, 1997"
1042.0,"A Reading of Life, with Other Poems by George Meredith",English,"Meredith, George",-,"Sep 1, 1997"
1043.0,The Story of Evolution by Joseph McCabe,English,"McCabe, Joseph",-,"Sep 1, 1997"
1044.0,Extract from Captain Stormfield's Visit to Heaven by Mark Twain,English,"Twain, Mark",-,"Sep 1, 1997"
1045.0,Venus and Adonis by William Shakespeare,English,"Shakespeare, William",-,"Sep 1, 1997"
1046.0,"God, the Invisible King by H. G. Wells",English,"Wells, H. G. (Herbert George)",-,"May 3, 2006"
1047.0,The New Machiavelli by H. G. Wells,English,"Wells, H. G. (Herbert George)",-,"Sep 1, 1997"
1048.0,The Ruling Passion: Tales of Nature and Human Nature by Henry Van Dyke,English,"Van Dyke, Henry",-,"Sep 1, 1997"
1049.0,Vanished Arizona: Recollections of the Army Life by a New England Woman,English,"Summerhayes, Martha",-,"Sep 1, 1997"
1050.0,The Dark Lady of the Sonnets by Bernard Shaw,English,"Shaw, Bernard",-,"Sep 1, 1997"
1051.0,Sartor Resartus: The Life and Opinions of Herr Teufelsdröckh by Thomas Carlyle,English,"Carlyle, Thomas",-,"Sep 1, 1997"
1052.0,"Step by Step; Or, Tidy's Way to Freedom by American Tract Society",English,American Tract Society,-,"Sep 1, 1997"
1053.0,Within the Tides: Tales by Joseph Conrad,English,"Conrad, Joseph",-,"Sep 1, 1997"
1054.0,A Collection of Ballads by Andrew Lang,English,"Lang, Andrew",-,"Sep 1, 1997"
1055.0,'Twixt Land & Sea: Tales by Joseph Conrad,English,"Conrad, Joseph",-,"Sep 1, 1997"
1056.0,Martin Eden by Jack London,English,"London, Jack",-,"Sep 1, 1997"
1057.0,"Poems, with The Ballad of Reading Gaol by Oscar Wilde",English,"Wilde, Oscar",-,"Oct 1, 1997"
1058.0,The Mirror of the Sea by Joseph Conrad,English,"Conrad, Joseph",-,"Oct 1, 1997"
1059.0,The World Set Free by H. G. Wells,English,"Wells, H. G. (Herbert George)",-,"Feb 11, 2006"
1060.0,Grass of Parnassus by Andrew Lang,English,"Lang, Andrew",-,"Oct 1, 1997"
1061.0,Myths and Myth-Makers by John Fiske,English,"Fiske, John",-,"Oct 1, 1997"
1062.0,First Project Gutenberg Collection of Edgar Allan Poe by Edgar Allan Poe,English,"Poe, Edgar Allan",-,"Oct 1, 1997"
1063.0,The Cask of Amontillado by Edgar Allan Poe,English,"Poe, Edgar Allan",-,"Jun 6, 2010"
1064.0,The Masque of the Red Death by Edgar Allan Poe,English,"Poe, Edgar Allan",-,"Jun 6, 2010"
1065.0,The Raven by Edgar Allan Poe,English,"Poe, Edgar Allan",-,"Oct 1, 1997"
1066.0,William the Conqueror by Edward A. Freeman,English,"Freeman, Edward A. (Edward Augustus)",-,"Oct 1, 1997"
1067.0,Personal Memoirs of U. S. Grant — Volume 1 by Ulysses S. Grant,English,"Grant, Ulysses S. (Ulysses Simpson)",-,"Jun 1, 2004"
1068.0,Personal Memoirs of U. S. Grant — Volume 2 by Ulysses S. Grant,English,"Grant, Ulysses S. (Ulysses Simpson)",-,"Jun 1, 2004"
1069.0,Four Short Stories By Emile Zola by Émile Zola,English,"Zola, Émile",-,"May 3, 2006"
1073.0,No title,English,Unavailable,-,"May 3, 2006"
1074.0,The Sea-Wolf by Jack London,English,"London, Jack",-,"Oct 1, 1997"
1075.0,The Strength of the Strong by Jack London,English,"London, Jack",-,"Oct 1, 1997"
1076.0,The Wallet of Kai Lung by Ernest Bramah,English,"Bramah, Ernest, 1869?-1942",-,"Oct 1, 1997"
1077.0,The Mirror of Kong Ho by Ernest Bramah,English,"Bramah, Ernest, 1869?-1942",-,"Oct 1, 1997"
1078.0,The Scouts of the Valley by Joseph A. Altsheler,English,"Altsheler, Joseph A. (Joseph Alexander)",-,"Oct 1, 1997"
1079.0,"The Life and Opinions of Tristram Shandy, Gentleman by Laurence Sterne",English,"Sterne, Laurence",-,"Oct 1, 1997"
1080.0,A Modest Proposal by Jonathan Swift,English,"Swift, Jonathan",-,"Oct 1, 1997"
1081.0,Dead Souls by Nikolai Vasilevich Gogol,English,"Gogol, Nikolai Vasilevich",-,"Oct 1, 1997"
1082.0,Voyage of the Paper Canoe by Nathaniel H. Bishop,English,"Bishop, Nathaniel H. (Nathaniel Holmes)",-,"Oct 1, 1997"
1083.0,The Arrow of Gold: A Story Between Two Notes by Joseph Conrad,English,"Conrad, Joseph",-,"Oct 1, 1997"
1084.0,Recipes Tried and True by First Presbyterian Church (Marion,English,"First Presbyterian Church (Marion, Ohio). Ladies' Aid Society",-,"Oct 1, 1997"
1085.0,Life of John Sterling by Thomas Carlyle,English,"Carlyle, Thomas",-,"Oct 1, 1997"
1086.0,A Horse's Tale by Mark Twain,English,"Twain, Mark",-,"Oct 1, 1997"
1087.0,Baartock by Lewis Roth,English,"Roth, Lewis",-,"Oct 1, 1997"
1088.0,Rolf in the Woods by Ernest Thompson Seton,English,"Seton, Ernest Thompson",-,"Oct 1, 1997"
1089.0,"Moon-Face, and Other Stories by Jack London",English,"London, Jack",-,"Nov 1, 1997"
1090.0,The Bickerstaff-Partridge Papers by Jonathan Swift,English,"Swift, Jonathan",-,"Nov 1, 1997"
1091.0,"On Heroes, Hero-Worship, and the Heroic in History by Thomas Carlyle",English,"Carlyle, Thomas",-,"Nov 1, 1997"
1092.0,The Description of Wales by Cambrensis Giraldus,English,"Giraldus, Cambrensis, 1146?-1223?",-,"Nov 1, 1997"
1093.0,The Beast in the Jungle by Henry James,English,"James, Henry",-,"Nov 1, 1997"
1094.0,Tamburlaine the Great — Part 1 by Christopher Marlowe,English,"Marlowe, Christopher",-,"Nov 1, 1997"
1095.0,The Light of the Western Stars by Zane Grey,English,"Grey, Zane",-,"Nov 1, 1997"
1096.0,The Faith of Men by Jack London,English,"London, Jack",-,"Nov 1, 1997"
1097.0,Mrs. Warren's Profession by Bernard Shaw,English,"Shaw, Bernard",-,"Feb 11, 2002"
1098.0,The Turmoil: A Novel by Booth Tarkington,English,"Tarkington, Booth",-,"Nov 1, 1997"
1099.0,The Riverman by Stewart Edward White,English,"White, Stewart Edward",-,"Nov 1, 1997"
1100.0,The First Part of Henry the Sixth by William Shakespeare,English,"Shakespeare, William",-,"Nov 1, 1997"
1101.0,The Second Part of King Henry the Sixth by William Shakespeare,English,"Shakespeare, William",-,"Nov 1, 1997"
1102.0,The Third Part of King Henry the Sixth by William Shakespeare,English,"Shakespeare, William",-,"Nov 1, 1997"
1103.0,King Richard III by William Shakespeare,English,"Shakespeare, William",-,"Nov 1, 1997"
1104.0,The Comedy of Errors by William Shakespeare,English,"Shakespeare, William",-,"Nov 1, 1997"
1105.0,The Sonnets by William Shakespeare,English,"Shakespeare, William",-,"Nov 1, 1997"
1106.0,The Tragedy of Titus Andronicus by William Shakespeare,English,"Shakespeare, William",-,"Nov 1, 1997"
1107.0,The Taming of the Shrew by William Shakespeare,English,"Shakespeare, William",-,"Nov 1, 1997"
1108.0,The Two Gentlemen of Verona by William Shakespeare,English,"Shakespeare, William",-,"Nov 1, 1997"
1109.0,Love's Labour's Lost by William Shakespeare,English,"Shakespeare, William",-,"Nov 1, 1997"
1110.0,King John by William Shakespeare,English,"Shakespeare, William",-,"Nov 1, 1997"
1111.0,King Richard the Second by William Shakespeare,English,"Shakespeare, William",-,"Nov 1, 1997"
1112.0,The Tragedy of Romeo and Juliet by William Shakespeare,English,"Shakespeare, William",-,"Nov 1, 1997"
1113.0,A Midsummer Night's Dream by William Shakespeare,English,"Shakespeare, William",-,"Nov 1, 1997"
1114.0,The Merchant of Venice by William Shakespeare,English,"Shakespeare, William",-,"Nov 1, 1997"
1115.0,The First Part of King Henry the Fourth by William Shakespeare,English,"Shakespeare, William",-,"Nov 1, 1997"
1116.0,The Merry Wives of Windsor by William Shakespeare,English,"Shakespeare, William",-,"Nov 1, 1997"
1117.0,Second Part of King Henry IV by William Shakespeare,English,"Shakespeare, William",-,"Nov 1, 1997"
1118.0,Much Ado about Nothing by William Shakespeare,English,"Shakespeare, William",-,"Nov 1, 1997"
1119.0,The Life of King Henry the Fifth by William Shakespeare,English,"Shakespeare, William",-,"Nov 1, 1997"
1120.0,The Tragedy of Julius Caesar by William Shakespeare,English,"Shakespeare, William",-,"Nov 1, 1997"
1121.0,As You Like It by William Shakespeare,English,"Shakespeare, William",-,"Dec 1, 1997"
1122.0,"The Tragedy of Hamlet, Prince of Denmark by William Shakespeare",English,"Shakespeare, William",-,"Dec 1, 1997"
1123.0,"Twelfth Night; Or, What You Will by William Shakespeare",English,"Shakespeare, William",-,"Dec 1, 1997"
1124.0,Troilus and Cressida by William Shakespeare,English,"Shakespeare, William",-,"Dec 1, 1997"
1125.0,All's Well That Ends Well by William Shakespeare,English,"Shakespeare, William",-,"Dec 1, 1997"
1126.0,Measure for Measure by William Shakespeare,English,"Shakespeare, William",-,"Dec 1, 1997"
1127.0,"The Tragedy of Othello, Moor of Venice by William Shakespeare",English,"Shakespeare, William",-,"Dec 1, 1997"
1128.0,The Tragedy of King Lear by William Shakespeare,English,"Shakespeare, William",-,"Dec 1, 1997"
1129.0,The Tragedy of Macbeth by William Shakespeare,English,"Shakespeare, William",-,"Dec 1, 1997"
1130.0,The Tragedy of Antony and Cleopatra by William Shakespeare,English,"Shakespeare, William",-,"Dec 1, 1997"
1131.0,The Tragedy of Coriolanus by William Shakespeare,English,"Shakespeare, William",-,"Dec 1, 1997"
1132.0,The Life of Timon of Athens by William Shakespeare,English,"Shakespeare, William",-,"Dec 1, 1997"
1133.0,Cymbeline by William Shakespeare,English,"Shakespeare, William",-,"Dec 1, 1997"
1134.0,The Winter's Tale by William Shakespeare,English,"Shakespeare, William",-,"Dec 1, 1997"
1135.0,The Tempest by William Shakespeare,English,"Shakespeare, William",-,"Dec 1, 1997"
1136.0,King Henry the Eighth by William Shakespeare,English,"Shakespeare, William",-,"Dec 1, 1997"
1137.0,A Lover's Complaint by William Shakespeare,English,"Shakespeare, William",-,"Dec 1, 1997"
1138.0,The Research Magnificent by H. G. Wells,English,"Wells, H. G. (Herbert George)",-,"Dec 1, 1997"
1139.0,Fisherman's Luck and Some Other Uncertain Things by Henry Van Dyke,English,"Van Dyke, Henry",-,"Dec 1, 1997"
1140.0,Latter-Day Pamphlets by Thomas Carlyle,English,"Carlyle, Thomas",-,"Dec 1, 1997"
1141.0,Selected Poems of Oscar Wilde by Oscar Wilde,English,"Wilde, Oscar",-,"Dec 1, 1997"
1142.0,Typhoon by Joseph Conrad,English,"Conrad, Joseph",-,"Jan 9, 2006"
1143.0,Notes on Life & Letters by Joseph Conrad,English,"Conrad, Joseph",-,"Dec 1, 1997"
1144.0,In the Cage by Henry James,English,"James, Henry",-,"Dec 1, 1997"
1145.0,Rupert of Hentzau: From The Memoirs of Fritz Von Tarlenheim by Anthony Hope,English,"Hope, Anthony",-,"Dec 1, 1997"
1146.0,The Journal of a Voyage to Lisbon by Henry Fielding,English,"Fielding, Henry",-,"Dec 1, 1997"
1147.0,A Journey from This World to the Next by Henry Fielding,English,"Fielding, Henry",-,"Dec 1, 1997"
1148.0,The Itinerary of Archbishop Baldwin Through Wales by Cambrensis Giraldus,English,"Giraldus, Cambrensis, 1146?-1223?",-,"Dec 1, 1997"
1149.0,From London to Land's End by Daniel Defoe,English,"Defoe, Daniel, 1661?-1731",-,"Dec 1, 1997"
1150.0,"The Danish History, Books I-IX by Grammaticus Saxo",English,"Saxo, Grammaticus, -1204?",-,"Feb 11, 2006"
1151.0,The Nibelungenlied by Daniel Bussier Shumway,English,Unavailable,-,"Dec 1, 1997"
1152.0,The Story of the Volsungs (Volsunga Saga); with Excerpts from the Poetic Edda,English,Unavailable,-,"Dec 1, 1997"
1153.0,The Chessmen of Mars by Edgar Rice Burroughs,English,"Burroughs, Edgar Rice",-,"Jan 1, 1998"
1154.0,The Voyages of Doctor Dolittle by Hugh Lofting,English,"Lofting, Hugh",-,"Jan 1, 1998"
1155.0,The Secret Adversary by Agatha Christie,English,"Christie, Agatha",-,"Jan 1, 1998"
1156.0,Babbitt by Sinclair Lewis,English,"Lewis, Sinclair",-,"Feb 11, 2002"
1157.0,Damaged Goods by Eugène Brieux and Upton Sinclair,English,"Brieux, Eugène",-,"Jan 1, 1998"
1158.0,Penrod and Sam by Booth Tarkington,English,"Tarkington, Booth",-,"Jan 1, 1998"
1159.0,Fire-Tongue by Sax Rohmer,English,"Rohmer, Sax",-,"Jan 1, 1998"
1160.0,The Game by Jack London,English,"London, Jack",-,"Jan 1, 1998"
1161.0,Jerry of the Islands by Jack London,English,"London, Jack",-,"Jan 1, 1998"
1162.0,The Jacket (The Star-Rover) by Jack London,English,"London, Jack",-,"Jan 1, 1998"
1163.0,Adventure by Jack London,English,"London, Jack",-,"Jan 1, 1998"
1164.0,The iron heel by Jack London,English,"London, Jack",-,"May 3, 2006"
1165.0,The Little Book of Modern Verse by Jessie Belle Rittenhouse,English,Unavailable,-,"Jan 1, 1998"
1166.0,The Second Book of Modern Verse by Jessie Belle Rittenhouse,English,Unavailable,-,"Jan 1, 1998"
1167.0,A Strange Disappearance by Anna Katharine Green,English,"Green, Anna Katharine",-,"Jan 1, 1998"
1168.0,The Pool in the Desert by Sara Jeannette Duncan,English,"Duncan, Sara Jeannette",-,"Jan 1, 1998"
1169.0,Agesilaus by Xenophon,English,"Xenophon, 432 BCE-351? BCE",-,"Jan 1, 1998"
1170.0,Anabasis by Xenophon,English,"Xenophon, 432 BCE-351? BCE",-,"Jan 1, 1998"
1171.0,The Apology by Xenophon,English,"Xenophon, 432 BCE-351? BCE",-,"Jan 1, 1998"
1172.0,The Cavalry General by Xenophon,English,"Xenophon, 432 BCE-351? BCE",-,"Jan 1, 1998"
1173.0,The Economist by Xenophon,English,"Xenophon, 432 BCE-351? BCE",-,"Jan 1, 1998"
1174.0,Hellenica by Xenophon,English,"Xenophon, 432 BCE-351? BCE",-,"Jan 1, 1998"
1175.0,Hiero by Xenophon,English,"Xenophon, 432 BCE-351? BCE",-,"Jan 1, 1998"
1176.0,On Horsemanship by Xenophon,English,"Xenophon, 432 BCE-351? BCE",-,"Jan 1, 1998"
1177.0,The Memorabilia by Xenophon,English,"Xenophon, 432 BCE-351? BCE",-,"Jan 1, 1998"
1178.0,The Polity of the Athenians and the Lacedaemonians by Xenophon,English,"Xenophon, 432 BCE-351? BCE",-,"Jan 1, 1998"
1179.0,On Revenues by Xenophon,English,"Xenophon, 432 BCE-351? BCE",-,"Jan 1, 1998"
1180.0,"The Sportsman: On Hunting, a Sportsman's Manual, Commonly Called Cynegeticus",English,"Xenophon, 432 BCE-351? BCE",-,"Jan 1, 1998"
1181.0,The Symposium by Xenophon,English,"Xenophon, 432 BCE-351? BCE",-,"Jan 1, 1998"
1182.0,Dope by Sax Rohmer,English,"Rohmer, Sax",-,"Jan 1, 1998"
1183.0,The Return of Dr. Fu-Manchu by Sax Rohmer,English,"Rohmer, Sax",-,"Jan 1, 1998"
1184.0,The Count of Monte Cristo by Alexandre Dumas and Auguste Maquet,English,"Dumas, Alexandre",-,"Jan 1, 1998"
1185.0,History of the Conflict Between Religion and Science by John William Draper,English,"Draper, John William",-,"Feb 1, 1998"
1186.0,Poems by Alice Meynell,English,"Meynell, Alice",-,"Feb 1, 1998"
1187.0,War of the Classes by Jack London,English,"London, Jack",-,"Feb 1, 1998"
1188.0,The Lair of the White Worm by Bram Stoker,English,"Stoker, Bram",-,"Feb 1, 1998"
1189.0,The Message by Honoré de Balzac,English,"Balzac, Honoré de",-,"Apr 3, 2005"
1190.0,The Jolly Corner by Henry James,English,"James, Henry",-,"Feb 1, 1998"
1191.0,The Double-Dealer: A Comedy by William Congreve,English,"Congreve, William",-,"Feb 1, 1998"
1192.0,The Old Bachelor: A Comedy by William Congreve,English,"Congreve, William",-,"Feb 1, 1998"
1193.0,The Coxon Fund by Henry James,English,"James, Henry",-,"Feb 1, 1998"
1194.0,The Adventures of Louis de Rougemont by Louis de Rougemont,English,"Rougemont, Louis de",-,"Feb 1, 1998"
1195.0,Glasses by Henry James,English,"James, Henry",-,"Feb 1, 1998"
1196.0,The Purse by Honoré de Balzac,English,"Balzac, Honoré de",-,"Jul 11, 2005"
1197.0,"Taras Bulba, and Other Tales by Nikolai Vasilevich Gogol",English,"Gogol, Nikolai Vasilevich",-,"Feb 1, 1998"
1198.0,Robbery under Arms by Rolf Boldrewood,English,"Boldrewood, Rolf",-,"Feb 1, 1998"
1199.0,An Anthology of Australian Verse by Bertram Stevens,English,Unavailable,-,"Feb 1, 1998"
1200.0,Gargantua and Pantagruel by François Rabelais,English,"Rabelais, François, 1490?-1553?",-,"Aug 8, 2004"
1201.0,An Essay on the Trial By Jury by Lysander Spooner,English,"Spooner, Lysander",-,"Feb 1, 1998"
1202.0,Tales of Unrest by Joseph Conrad,English,"Conrad, Joseph",-,"Jan 9, 2006"
1203.0,Dolly Dialogues by Anthony Hope,English,"Hope, Anthony",-,"Feb 1, 1998"
1204.0,Cabin Fever by B. M. Bower,English,"Bower, B. M.",-,"Feb 1, 1998"
1205.0,The Colour of Life by Alice Meynell,English,"Meynell, Alice",-,"Feb 1, 1998"
1206.0,The Flying U Ranch by B. M. Bower,English,"Bower, B. M.",-,"Feb 1, 1998"
1207.0,Nada the Lily by H. Rider Haggard,English,"Haggard, H. Rider (Henry Rider)",-,"Feb 1, 1998"
1208.0,South Sea Tales by Jack London,English,"London, Jack",-,"Feb 1, 1998"
1209.0,History of the Conquest of Peru by William Hickling Prescott,English,"Prescott, William Hickling",-,"Feb 1, 1998"
1210.0,Kwaidan: Stories and Studies of Strange Things by Lafcadio Hearn,English,"Hearn, Lafcadio",-,"Feb 1, 1998"
1211.0,A Selection from the Lyrical Poems of Robert Herrick by Robert Herrick,English,"Herrick, Robert",-,"Feb 1, 1998"
1212.0,Love and Freindship [sic] by Jane Austen,English,"Austen, Jane",-,"Feb 1, 1998"
1213.0,The Man That Corrupted Hadleyburg by Mark Twain,English,"Twain, Mark",-,"Feb 1, 1998"
1214.0,The Street of Seven Stars by Mary Roberts Rinehart,English,"Rinehart, Mary Roberts",-,"Feb 1, 1998"
1215.0,The Elixir of Life by Honoré de Balzac,English,"Balzac, Honoré de",-,"Aug 30, 2004"
1216.0,"Reflections on the Decline of Science in England, and on Some of Its Causes",English,"Babbage, Charles",-,"Feb 1, 1998"
1217.0,Penelope's Experiences in Scotland by Kate Douglas Smith Wiggin,English,"Wiggin, Kate Douglas Smith",-,"Feb 1, 1998"
1218.0,The Adventures of Jimmie Dale by Frank L. Packard,English,"Packard, Frank L. (Frank Lucius)",-,"May 3, 2006"
1219.0,An Essay on Comedy and the Uses of the Comic Spirit by George Meredith,English,"Meredith, George",-,"Feb 1, 1998"
1220.0,The Atheist's Mass by Honoré de Balzac,English,"Balzac, Honoré de",-,"Dec 3, 2005"
1221.0,"A Preliminary Revision of the North American Species of Cactus, Anhalonium, and…",English,"Coulter, John Merle",-,"Feb 1, 1998"
1222.0,Cobb's Anatomy by Irvin S. Cobb,English,"Cobb, Irvin S. (Irvin Shrewsbury)",-,"Feb 1, 1998"
1223.0,Ursula by Honoré de Balzac,English,"Balzac, Honoré de",-,"Oct 20, 2005"
1224.0,Sidney Lanier by Edwin Mims,English,"Mims, Edwin",-,"Feb 1, 1998"
1225.0,Faraday as a Discoverer by John Tyndall,English,"Tyndall, John",-,"Mar 1, 1998"
1226.0,"The Journal of Abnormal Psychology, Volume 10 by Various",English,Various,-,"Mar 1, 1998"
1227.0,The Expression of the Emotions in Man and Animals by Charles Darwin,English,"Darwin, Charles",-,"Mar 1, 1998"
1228.0,On the Origin of Species By Means of Natural Selection by Charles Darwin,English,"Darwin, Charles",-,"Mar 1, 1998"
1229.0,Select Poems of Sidney Lanier by Sidney Lanier,English,"Lanier, Sidney",-,"Mar 1, 1998"
1230.0,Pierre Grassou by Honoré de Balzac,English,"Balzac, Honoré de",-,"Jun 27, 2005"
1231.0,On the Track by Henry Lawson,English,"Lawson, Henry",-,"Mar 1, 1998"
1232.0,The Prince by Niccolò Machiavelli,English,"Machiavelli, Niccolò",-,"Feb 11, 2006"
1233.0,The Origin and Nature of the Emotions; Miscellaneous Papers by Crile,English,"Crile, George Washington",-,"Mar 1, 1998"
1234.0,Organic Syntheses by James Bryant Conant,English,Unavailable,-,"Mar 1, 1998"
1235.0,Captain Fracasse by Théophile Gautier,English,"Gautier, Théophile",-,"Feb 19, 2006"
1236.0,First Across the Continent by Noah Brooks,English,"Brooks, Noah",-,"Feb 11, 2006"
1237.0,Father Goriot by Honoré de Balzac,English,"Balzac, Honoré de",-,"Oct 6, 2004"
1238.0,The City of Dreadful Night by James Thomson,English,"Thomson, James",-,"Mar 1, 1998"
1239.0,The Spirit of the Border: A Romance of the Early Settlers in the Ohio Valley,English,"Grey, Zane",-,"Mar 1, 1998"
1240.0,The Playboy of the Western World: A Comedy in Three Acts by J. M. Synge,English,"Synge, J. M. (John Millington)",-,"Mar 1, 1998"
1241.0,The Well of the Saints: A Comedy in Three Acts by J. M. Synge,English,"Synge, J. M. (John Millington)",-,"Mar 1, 1998"
1242.0,Unconscious Comedians by Honoré de Balzac,English,"Balzac, Honoré de",-,"Mar 1, 1998"
1243.0,Hearts of Controversy by Alice Meynell,English,"Meynell, Alice",-,"Mar 1, 1998"
1244.0,Love for Love: A Comedy by William Congreve,English,"Congreve, William",-,"Mar 1, 1998"
1245.0,Night and Day by Virginia Woolf,English,"Woolf, Virginia",-,"Mar 1, 1998"
1246.0,The House of Dust: A Symphony by Conrad Aiken,English,"Aiken, Conrad",-,"Mar 1, 1998"
1247.0,Second April by Edna St. Vincent Millay,English,"Millay, Edna St. Vincent",-,"Mar 1, 1998"
1248.0,"Last of the Great Scouts: The Life Story of William F. Cody [""Buffalo Bill""]",English,"Wetmore, Helen Cody",-,"Feb 19, 2006"
1249.0,Anthem by Ayn Rand,English,"Rand, Ayn",-,"Mar 1, 1998"
1250.0,Anthem by Ayn Rand,English,"Rand, Ayn",-,"Mar 1, 1998"
1251.0,Le Morte d'Arthur: Volume 1 by Sir Thomas Malory,English,"Malory, Thomas, Sir, -1471",-,"Mar 1, 1998"
1252.0,Le Morte d'Arthur: Volume 2 by Sir Thomas Malory,English,"Malory, Thomas, Sir, -1471",-,"Mar 1, 1998"
1253.0,A Simple Soul by Gustave Flaubert,English,"Flaubert, Gustave",-,"Feb 19, 2006"
1254.0,Cyrano de Bergerac by Edmond Rostand,English,"Rostand, Edmond",-,"Mar 1, 1998"
1255.0,No title,English,Unavailable,-,"May 1, 1998"
1256.0,Cyrano de Bergerac by Edmond Rostand,French,"Rostand, Edmond",-,"Mar 1, 1998"
1257.0,The three musketeers by Alexandre Dumas and Auguste Maquet,English,"Dumas, Alexandre",-,"Mar 1, 1998"
1258.0,Ten Years Later by Alexandre Dumas,English,"Dumas, Alexandre",-,"Mar 1, 1998"
1259.0,Twenty years after by Alexandre Dumas and Auguste Maquet,English,"Dumas, Alexandre",-,"Mar 1, 1998"
1260.0,Jane Eyre: An Autobiography by Charlotte Brontë,English,"Brontë, Charlotte",-,"Mar 1, 1998"
1261.0,Betty Zane by Zane Grey,English,"Grey, Zane",-,"Apr 1, 1998"
1262.0,The Heritage of the Desert: A Novel by Zane Grey,English,"Grey, Zane",-,"Apr 1, 1998"
1263.0,The Glimpses of the Moon by Edith Wharton,English,"Wharton, Edith",-,"Apr 1, 1998"
1264.0,The Wheels of Chance: A Bicycling Idyll by H. G. Wells,English,"Wells, H. G. (Herbert George)",-,"Apr 1, 1998"
1265.0,Queen Victoria by Lytton Strachey,English,"Strachey, Lytton",-,"Feb 19, 2006"
1266.0,Lavender and Old Lace by Myrtle Reed,English,"Reed, Myrtle",-,"Apr 1, 1998"
1267.0,Kai Lung's Golden Hours by Ernest Bramah,English,"Bramah, Ernest, 1869?-1942",-,"Apr 1, 1998"
1268.0,The Mysterious Island by Jules Verne,English,"Verne, Jules",-,"Apr 1, 1998"
1269.0,The Soul of a Bishop by H. G. Wells,English,"Wells, H. G. (Herbert George)",-,"Feb 19, 2006"
1270.0,In Defense of Women by H. L. Mencken,English,"Mencken, H. L. (Henry Louis)",-,"Apr 1, 1998"
1271.0,Bygone Beliefs: Being a Series of Excursions in the Byways of Thought by Redgrove,English,"Redgrove, H. Stanley (Herbert Stanley)",-,"Apr 1, 1998"
1272.0,The Riddle of the Rhine: Chemical Strategy in Peace and War by Victor Lefebure,English,"Lefebure, Victor",-,"Apr 1, 1998"
1273.0,The Autobiography of a Slander by Edna Lyall,English,"Lyall, Edna",-,"Apr 1, 1998"
1274.0,"Martin Hyde, the Duke's Messenger by John Masefield",English,"Masefield, John",-,"Apr 1, 1998"
1275.0,Alexandria and Her Schools by Charles Kingsley,English,"Kingsley, Charles",-,"Apr 1, 1998"
1276.0,"The Rhythm of Life, and Other Essays by Alice Meynell",English,"Meynell, Alice",-,"Apr 1, 1998"
1277.0,Melmoth Reconciled by Honoré de Balzac,English,"Balzac, Honoré de",-,"Apr 3, 2005"
1278.0,Penelope's English Experiences by Kate Douglas Smith Wiggin,English,"Wiggin, Kate Douglas Smith",-,"Apr 1, 1998"
1279.0,Poems and Songs of Robert Burns by Robert Burns,English,"Burns, Robert",-,"Jan 25, 2005"
1280.0,Spoon River Anthology by Edgar Lee Masters,English,"Masters, Edgar Lee",-,"Apr 1, 1998"
1281.0,"Tom Swift and His Aerial Warship; Or, The Naval Terror of the Seas by Appleton",English,"Appleton, Victor",-,"Apr 1, 1998"
1282.0,"Tom Swift Among the Diamond Makers; Or, The Secret of Phantom Mountain by Appleton",English,"Appleton, Victor",-,"Apr 1, 1998"
