0,1,2,3,4,5
3560.0,Memoirs of Napoleon Bonaparte — Volume 10 by Louis Antoine Fauvelet de Bourrienne,English,"Bourrienne, Louis Antoine Fauvelet de",-,"Dec 1, 2002"
3561.0,Memoirs of Napoleon Bonaparte — Volume 11 by Louis Antoine Fauvelet de Bourrienne,English,"Bourrienne, Louis Antoine Fauvelet de",-,"Dec 1, 2002"
3562.0,Memoirs of Napoleon Bonaparte — Volume 12 by Louis Antoine Fauvelet de Bourrienne,English,"Bourrienne, Louis Antoine Fauvelet de",-,"Dec 1, 2002"
3563.0,Memoirs of Napoleon Bonaparte — Volume 13 by Louis Antoine Fauvelet de Bourrienne,English,"Bourrienne, Louis Antoine Fauvelet de",-,"Dec 1, 2002"
3564.0,Memoirs of Napoleon Bonaparte — Volume 14 by Louis Antoine Fauvelet de Bourrienne,English,"Bourrienne, Louis Antoine Fauvelet de",-,"Dec 1, 2002"
3565.0,Memoirs of Napoleon Bonaparte — Volume 15 by Louis Antoine Fauvelet de Bourrienne,English,"Bourrienne, Louis Antoine Fauvelet de",-,"Dec 1, 2002"
3566.0,Memoirs of Napoleon Bonaparte — Volume 16 by Louis Antoine Fauvelet de Bourrienne,English,"Bourrienne, Louis Antoine Fauvelet de",-,"Dec 1, 2002"
3567.0,Memoirs of Napoleon Bonaparte — Complete by Louis Antoine Fauvelet de Bourrienne,English,"Bourrienne, Louis Antoine Fauvelet de",-,"Sep 8, 2004"
3568.0,Recollections of the Private Life of Napoleon — Volume 01 by Louis Constant Wairy,English,"Wairy, Louis Constant",-,"Dec 1, 2002"
3569.0,Recollections of the Private Life of Napoleon — Volume 02 by Louis Constant Wairy,English,"Wairy, Louis Constant",-,"Dec 1, 2002"
3570.0,Recollections of the Private Life of Napoleon — Volume 03 by Louis Constant Wairy,English,"Wairy, Louis Constant",-,"Dec 1, 2002"
3571.0,Recollections of the Private Life of Napoleon — Volume 04 by Louis Constant Wairy,English,"Wairy, Louis Constant",-,"Dec 1, 2002"
3572.0,Recollections of the Private Life of Napoleon — Volume 05 by Louis Constant Wairy,English,"Wairy, Louis Constant",-,"Dec 1, 2002"
3573.0,Recollections of the Private Life of Napoleon — Volume 06 by Louis Constant Wairy,English,"Wairy, Louis Constant",-,"Dec 1, 2002"
3574.0,Recollections of the Private Life of Napoleon — Volume 07 by Louis Constant Wairy,English,"Wairy, Louis Constant",-,"Dec 1, 2002"
3575.0,Recollections of the Private Life of Napoleon — Volume 08 by Louis Constant Wairy,English,"Wairy, Louis Constant",-,"Dec 1, 2002"
3576.0,Recollections of the Private Life of Napoleon — Volume 09 by Louis Constant Wairy,English,"Wairy, Louis Constant",-,"Dec 1, 2002"
3577.0,Recollections of the Private Life of Napoleon — Volume 10 by Louis Constant Wairy,English,"Wairy, Louis Constant",-,"Dec 1, 2002"
3578.0,Recollections of the Private Life of Napoleon — Volume 11 by Louis Constant Wairy,English,"Wairy, Louis Constant",-,"Dec 1, 2002"
3579.0,Recollections of the Private Life of Napoleon — Volume 12 by Louis Constant Wairy,English,"Wairy, Louis Constant",-,"Dec 1, 2002"
3580.0,Recollections of the Private Life of Napoleon — Complete by Louis Constant Wairy,English,"Wairy, Louis Constant",-,"Sep 7, 2004"
3581.0,Essays of Michel de Montaigne — Volume 01 by Michel de Montaigne,English,"Montaigne, Michel de",-,"Nov 1, 2004"
3582.0,Essays of Michel de Montaigne — Volume 02 by Michel de Montaigne,English,"Montaigne, Michel de",-,"Nov 1, 2004"
3583.0,Essays of Michel de Montaigne — Volume 03 by Michel de Montaigne,English,"Montaigne, Michel de",-,"Nov 1, 2004"
3584.0,Essays of Michel de Montaigne — Volume 04 by Michel de Montaigne,English,"Montaigne, Michel de",-,"Nov 1, 2004"
3585.0,Essays of Michel de Montaigne — Volume 05 by Michel de Montaigne,English,"Montaigne, Michel de",-,"Nov 1, 2004"
3586.0,Essays of Michel de Montaigne — Volume 06 by Michel de Montaigne,English,"Montaigne, Michel de",-,"Nov 1, 2004"
3587.0,Essays of Michel de Montaigne — Volume 07 by Michel de Montaigne,English,"Montaigne, Michel de",-,"Nov 1, 2004"
3588.0,Essays of Michel de Montaigne — Volume 08 by Michel de Montaigne,English,"Montaigne, Michel de",-,"Nov 1, 2004"
3589.0,Essays of Michel de Montaigne — Volume 09 by Michel de Montaigne,English,"Montaigne, Michel de",-,"Nov 1, 2004"
3590.0,Essays of Michel de Montaigne — Volume 10 by Michel de Montaigne,English,"Montaigne, Michel de",-,"Nov 1, 2004"
3591.0,Essays of Michel de Montaigne — Volume 11 by Michel de Montaigne,English,"Montaigne, Michel de",-,"Nov 1, 2004"
3592.0,Essays of Michel de Montaigne — Volume 12 by Michel de Montaigne,English,"Montaigne, Michel de",-,"Nov 1, 2004"
3593.0,Essays of Michel de Montaigne — Volume 13 by Michel de Montaigne,English,"Montaigne, Michel de",-,"Nov 1, 2004"
3594.0,Essays of Michel de Montaigne — Volume 14 by Michel de Montaigne,English,"Montaigne, Michel de",-,"Nov 1, 2004"
3595.0,Essays of Michel de Montaigne — Volume 15 by Michel de Montaigne,English,"Montaigne, Michel de",-,"Nov 1, 2004"
3596.0,Essays of Michel de Montaigne — Volume 16 by Michel de Montaigne,English,"Montaigne, Michel de",-,"Nov 1, 2004"
3597.0,Essays of Michel de Montaigne — Volume 17 by Michel de Montaigne,English,"Montaigne, Michel de",-,"Nov 1, 2004"
3598.0,Essays of Michel de Montaigne — Volume 18 by Michel de Montaigne,English,"Montaigne, Michel de",-,"Nov 1, 2004"
3599.0,Essays of Michel de Montaigne — Volume 19 by Michel de Montaigne,English,"Montaigne, Michel de",-,"Nov 1, 2004"
3600.0,Essays of Michel de Montaigne — Complete by Michel de Montaigne,English,"Montaigne, Michel de",-,"Oct 26, 2004"
3601.0,The Captives by Hugh Walpole,English,"Walpole, Hugh",-,"Jan 1, 2003"
3602.0,Cupid's Understudy by Salisbury Field,English,"Field, Salisbury",-,"Jan 1, 2003"
3603.0,Widger's Quotations from the Project Gutenberg Editions of the Works of Guy de…,English,"Maupassant, Guy de",-,"Jan 1, 2003"
3604.0,Jailed for Freedom by Doris Stevens,English,"Stevens, Doris",-,"Jan 1, 2003"
3605.0,On the Firing Line by Hamilton Brock Fuller and Anna Chapin Ray,English,"Fuller, Hamilton Brock",-,"Jan 1, 2003"
3606.0,"Antonina; Or, The Fall of Rome by Wilkie Collins",English,"Collins, Wilkie",-,"Jan 1, 2003"
3607.0,Ismailia by Sir Samuel White Baker,English,"Baker, Samuel White, Sir",-,"Jan 1, 2003"
3608.0,The Ragged Trousered Philanthropists by Robert Tressell,English,"Tressell, Robert",-,"Jan 1, 2003"
3609.0,To-morrow? by Victoria Cross,English,"Cross, Victoria",-,"Jan 1, 2003"
3610.0,"The Daisy Chain, or Aspirations by Charlotte M. Yonge",English,"Yonge, Charlotte M. (Charlotte Mary)",-,"Jan 1, 2003"
3611.0,Second Shetland Truck System Report by William Guthrie,English,"Guthrie, William",-,"Jan 1, 2003"
3612.0,John Bull's Other Island by Bernard Shaw,English,"Shaw, Bernard",-,"Jan 1, 2003"
3613.0,Miscellaneous Pieces by John Bunyan,English,"Bunyan, John",-,"Jan 1, 2003"
3614.0,An Exhortation to Peace and Unity by John Bunyan,English,"Bunyan, John",-,"Jan 1, 2003"
3615.0,John Bull on the Guadalquivir by Anthony Trollope,English,"Trollope, Anthony",-,"Jan 1, 2003"
3616.0,"The O'Conors of Castle Conor, County Mayo by Anthony Trollope",English,"Trollope, Anthony",-,"Jan 1, 2003"
3617.0,Widger's Quotations from the Project Gutenberg Editions of Dumas' Celebrated…,English,"Dumas, Alexandre",-,"Jan 1, 2003"
3618.0,Arms and the Man by Bernard Shaw,English,"Shaw, Bernard",-,"Jan 1, 2003"
3619.0,Cousin Maude by Mary Jane Holmes,English,"Holmes, Mary Jane",-,"Jan 1, 2003"
3620.0,Geological Observations on South America by Charles Darwin,English,"Darwin, Charles",-,"Jan 1, 2003"
3621.0,Peg O' My Heart by J. Hartley Manners,English,"Manners, J. Hartley",-,"Jan 1, 2003"
3622.0,The Duke's Children by Anthony Trollope,English,"Trollope, Anthony",-,"Jan 1, 2003"
3623.0,The Golden Bough: A Study of Magic and Religion by James George Frazer,English,"Frazer, James George",-,"Jan 1, 2003"
3624.0,Chaucer by Sir Adolphus William Ward,English,"Ward, Adolphus William, Sir",-,"Jan 1, 2003"
3625.0,Honoré de Balzac by Albert Keim and Louis Lumet,English,"Keim, Albert",-,"Jan 1, 2003"
3626.0,Widger's Quotations from the Project Gutenberg Editions of the Works of Abraham…,English,"Lincoln, Abraham",-,"Jan 1, 2003"
3627.0,Life of Bunyan by James Hamilton,English,"Hamilton, James",-,"Jan 1, 2003"
3628.0,The Kingdom of Love by Ella Wheeler Wilcox,English,"Wilcox, Ella Wheeler",-,"Jan 1, 2003"
3629.0,The Titan by Theodore Dreiser,English,"Dreiser, Theodore",-,"Jan 1, 2003"
3630.0,What to Do? Thoughts Evoked by the Census of Moscow by graf Leo Tolstoy,English,"Tolstoy, Leo, graf",-,"Jan 1, 2003"
3631.0,On the Significance of Science and Art by graf Leo Tolstoy,English,"Tolstoy, Leo, graf",-,"Jan 1, 2003"
3632.0,Poor Miss Finch by Wilkie Collins,English,"Collins, Wilkie",-,"Jan 1, 2003"
3633.0,Jezebel's Daughter by Wilkie Collins,English,"Collins, Wilkie",-,"Jan 1, 2003"
3634.0,The Guilty River by Wilkie Collins,English,"Collins, Wilkie",-,"Jan 1, 2003"
3635.0,Mother: A Story by Kathleen Thompson Norris,English,"Norris, Kathleen Thompson",-,"Jan 1, 2003"
3636.0,The Fall of the Nibelungs by Margaret Armour,English,Unavailable,-,"Jan 1, 2003"
3637.0,The Garden of Allah by Robert Hichens,English,"Hichens, Robert",-,"Apr 13, 2006"
3638.0,The Devil's Disciple by Bernard Shaw,English,"Shaw, Bernard",-,"Jan 1, 2003"
3639.0,Diary of a Pedestrian in Cashmere and Thibet by W. H. Knight,English,"Knight, W. H. (William Henry)",-,"Jan 1, 2003"
3640.0,Literary Taste: How to Form It by Arnold Bennett,English,"Bennett, Arnold",-,"Jan 1, 2003"
3641.0,Who Cares? A Story of Adolescence by Cosmo Hamilton,English,"Hamilton, Cosmo, 1872?-1942",-,"Jan 1, 2003"
3642.0,The Belgian Twins by Lucy Fitch Perkins,English,"Perkins, Lucy Fitch",-,"Jan 1, 2003"
3643.0,Widger's Quotations from the Project Gutenberg Editions of Paine's Writings on…,English,"Paine, Albert Bigelow",-,"Jan 1, 2003"
3644.0,Vie de Molière by Voltaire,French,Voltaire,-,"Jan 1, 2003"
3645.0,L'Étourdi ou les contre-temps by Molière,French,Molière,-,"Jan 1, 2003"
3646.0,The Dwelling Place of Light — Volume 1 by Winston Churchill,English,"Churchill, Winston",-,"Oct 15, 2004"
3647.0,The Dwelling Place of Light — Volume 2 by Winston Churchill,English,"Churchill, Winston",-,"Oct 15, 2004"
3648.0,The Dwelling Place of Light — Volume 3 by Winston Churchill,English,"Churchill, Winston",-,"Oct 15, 2004"
3649.0,The Dwelling Place of Light — Complete by Winston Churchill,English,"Churchill, Winston",-,"Oct 15, 2004"
3650.0,"Selections from American poetry, with special reference to Poe, Longfellow,…",English,Unavailable,-,"Jan 1, 2003"
3651.0,The Square Root of 4 to a Million Places by Norman L. De Forest,English,Unavailable,-,"Jan 1, 2003"
3652.0,"History of the Mackenzies, with genealogies of the principal families of the…",English,"Mackenzie, Alexander",-,"Jan 1, 2003"
3653.0,The Guns of Bull Run: A Story of the Civil War's Eve by Joseph A. Altsheler,English,"Altsheler, Joseph A. (Joseph Alexander)",-,"Jan 1, 2003"
3654.0,Alfred Tennyson by Andrew Lang,English,"Lang, Andrew",-,"Jan 1, 2003"
3655.0,"The Parent's Assistant; Or, Stories for Children by Maria Edgeworth",English,"Edgeworth, Maria",-,"Jan 1, 2003"
3656.0,"Cyprus, as I Saw It in 1879 by Sir Samuel White Baker",English,"Baker, Samuel White, Sir",-,"Jan 1, 2003"
3657.0,"Wild Beasts and Their Ways, Reminiscences of Europe, Asia, Africa and America…",English,"Baker, Samuel White, Sir",-,"Jan 1, 2003"
3658.0,The Prospector: A Tale of the Crow's Nest Pass by Ralph Connor,English,"Connor, Ralph",-,"Jan 1, 2003"
3659.0,The Rosary by Florence L. Barclay,English,"Barclay, Florence L. (Florence Louisa)",-,"Jan 1, 2003"
3660.0,Out of the Triangle: A Story of the Far East by Mary E. Bamford,English,"Bamford, Mary E. (Mary Ellen)",-,"Jan 1, 2003"
3661.0,Widger's Quotations from the Project Gutenberg Editions of the Works of…,English,"Montaigne, Michel de",-,"Jan 1, 2003"
3662.0,"Oscar Wilde, His Life and Confessions — Volume 1 by Frank Harris",English,"Harris, Frank",-,"Jan 1, 2003"
3663.0,The Girl from Keller's by Harold Bindloss,English,"Bindloss, Harold",-,"Apr 13, 2006"
3664.0,Yvette by Guy de Maupassant,English,"Maupassant, Guy de",-,"Jan 1, 2003"
3665.0,Maurine and Other Poems by Ella Wheeler Wilcox,English,"Wilcox, Ella Wheeler",-,"Jan 1, 2003"
3666.0,Andreas Hofer: An Historical Novel by L. Mühlbach,English,"Mühlbach, L. (Luise)",-,"Jan 1, 2003"
3667.0,Wolfville Days by Alfred Henry Lewis,English,"Lewis, Alfred Henry",-,"Jan 1, 2003"
3668.0,"The Albert N'Yanza, Great Basin of the Nile, And Explorations of the Nile…",English,"Baker, Samuel White, Sir",-,"Jan 1, 2003"
3669.0,A Woman-Hater by Charles Reade,English,"Reade, Charles",-,"Jan 1, 2003"
3670.0,Peg Woffington by Charles Reade,English,"Reade, Charles",-,"Jan 1, 2003"
3671.0,Christie Johnstone: A Novel by Charles Reade,English,"Reade, Charles",-,"Jan 1, 2003"
3672.0,The 2000 CIA World Factbook by United States. Central Intelligence Agency,English,United States. Central Intelligence Agency,-,"Jan 1, 2003"
3673.0,Essays Before a Sonata by Charles Ives,English,"Ives, Charles",-,"Jan 1, 2003"
3674.0,"The Dragon and the Raven; Or, The Days of King Alfred by G. A. Henty",English,"Henty, G. A. (George Alfred)",-,"Jan 1, 2003"
3675.0,Die Versuchung des Pescara by Conrad Ferdinand Meyer,German,"Meyer, Conrad Ferdinand",-,"Jan 1, 2003"
3676.0,The Firefly of France by Marion Polk Angellotti,English,"Angellotti, Marion Polk",-,"Apr 13, 2006"
3677.0,On Our Selection by Steele Rudd,English,"Rudd, Steele",-,"Jan 1, 2003"
3678.0,Jonah by Louis Stone,English,"Stone, Louis",-,"Jan 1, 2003"
3679.0,"Getting Gold: A Practical Treatise for Prospectors, Miners and Students by Johnson",English,"Johnson, J. C. F. (Joseph Colin Francis)",-,"Apr 13, 2006"
3680.0,Cartrefi Cymru by Sir Owen Morgan Edwards,Welsh,"Edwards, Owen Morgan, Sir",-,"Jan 1, 2003"
3681.0,Mr. Crewe's Career — Volume 1 by Winston Churchill,English,"Churchill, Winston",-,"Oct 16, 2004"
3682.0,Mr. Crewe's Career — Volume 2 by Winston Churchill,English,"Churchill, Winston",-,"Oct 16, 2004"
3683.0,Mr. Crewe's Career — Volume 3 by Winston Churchill,English,"Churchill, Winston",-,"Oct 16, 2004"
3684.0,Mr. Crewe's Career — Complete by Winston Churchill,English,"Churchill, Winston",-,"Oct 16, 2004"
3685.0,Egypt (La Mort de Philae) by Pierre Loti,English,"Loti, Pierre",-,"Apr 13, 2006"
3686.0,The Army of the Cumberland by Henry Martyn Cist,English,"Cist, Henry Martyn",-,"Jan 1, 2003"
3687.0,The Ruby of Kishmoor by Howard Pyle,English,"Pyle, Howard",-,"Jan 1, 2003"
3688.0,The Chronicles of Clovis by Saki,English,Saki,-,"Jan 1, 2003"
3689.0,Letters of Franz Liszt -- Volume 1 by Franz Liszt,English,"Liszt, Franz",-,"Jan 1, 2003"
3690.0,"Floor Games; a companion volume to ""Little Wars"" by H. G. Wells",English,"Wells, H. G. (Herbert George)",-,"Jan 1, 2003"
3691.0,Little Wars; a game for boys from twelve years of age to one hundred and fifty…,English,"Wells, H. G. (Herbert George)",-,"Jan 1, 2003"
3692.0,The House of Life by Dante Gabriel Rossetti,English,"Rossetti, Dante Gabriel",-,"Jan 1, 2003"
3693.0,Louisa of Prussia and Her Times: A Historical Novel by L. Mühlbach,English,"Mühlbach, L. (Luise)",-,"Jan 1, 2003"
3694.0,Every Man in His Humour by Ben Jonson,English,"Jonson, Ben, 1573?-1637",-,"Jan 1, 2003"
3695.0,Every Man out of His Humour by Ben Jonson,English,"Jonson, Ben, 1573?-1637",-,"Jan 1, 2003"
3696.0,The Prince and the Page: A Story of the Last Crusade by Charlotte M. Yonge,English,"Yonge, Charlotte M. (Charlotte Mary)",-,"Jan 1, 2003"
3697.0,A Century of Roundels by Algernon Charles Swinburne,English,"Swinburne, Algernon Charles",-,"Jan 1, 2003"
3698.0,"The Task, and Other Poems by William Cowper",English,"Cowper, William",-,"Jan 1, 2003"
3699.0,"Miss Sarah Jack of Spanish Town, Jamaica by Anthony Trollope",English,"Trollope, Anthony",-,"Jan 1, 2003"
3700.0,The Courtship of Susan Bell by Anthony Trollope,English,"Trollope, Anthony",-,"Jan 1, 2003"
3701.0,Letters from High Latitudes by Dufferin and Ava,English,"Dufferin and Ava, Frederick Temple Blackwood, Marquis of",-,"Feb 1, 2003"
3702.0,Foul Play by Dion Boucicault and Charles Reade,English,"Boucicault, Dion",-,"Feb 1, 2003"
3703.0,Dot and the Kangaroo by Ethel C. Pedley,English,"Pedley, Ethel C., 1860?-1898",-,"Feb 1, 2003"
3704.0,Journal of Researches into the Natural History and Geology of the Countries…,English,"Darwin, Charles",-,"Feb 1, 2003"
3705.0,Happy Hawkins by Robert Alexander Wason,English,"Wason, Robert Alexander",-,"Feb 1, 2003"
3706.0,The Valiant Runaways by Gertrude Franklin Horn Atherton,English,"Atherton, Gertrude Franklin Horn",-,"Feb 1, 2003"
3707.0,"The Trimmed Lamp, and Other Stories of the Four Million by O. Henry",English,"Henry, O.",-,"Feb 1, 2003"
3708.0,An Introduction to Chemical Science by Rufus P. Williams,English,"Williams, Rufus P. (Rufus Phillips)",-,"Feb 1, 2003"
3709.0,Love Eternal by H. Rider Haggard,English,"Haggard, H. Rider (Henry Rider)",-,"Feb 1, 2003"
3710.0,An Unprotected Female at the Pyramids by Anthony Trollope,English,"Trollope, Anthony",-,"Feb 1, 2003"
3711.0,The Relics of General Chasse: A Tale of Antwerp by Anthony Trollope,English,"Trollope, Anthony",-,"Feb 1, 2003"
3712.0,The Chateau of Prince Polignac by Anthony Trollope,English,"Trollope, Anthony",-,"Feb 1, 2003"
3713.0,Aaron Trow by Anthony Trollope,English,"Trollope, Anthony",-,"Feb 1, 2003"
3714.0,Undine by Freiherr de Friedrich Heinrich Karl La Motte-Fouqué,English,"La Motte-Fouqué, Friedrich Heinrich Karl, Freiherr de",-,"Feb 1, 2003"
3715.0,The Parenticide Club by Ambrose Bierce,English,"Bierce, Ambrose?",-,"Feb 1, 2003"
3716.0,Mrs. General Talboys by Anthony Trollope,English,"Trollope, Anthony",-,"Feb 1, 2003"
3717.0,The Parson's Daughter of Oxney Colne by Anthony Trollope,English,"Trollope, Anthony",-,"Feb 1, 2003"
3718.0,George Walker at Suez by Anthony Trollope,English,"Trollope, Anthony",-,"Feb 1, 2003"
3719.0,The Mistletoe Bough by Anthony Trollope,English,"Trollope, Anthony",-,"Feb 1, 2003"
3720.0,Returning Home by Anthony Trollope,English,"Trollope, Anthony",-,"Feb 1, 2003"
3721.0,"France and England in North America, Part I: Pioneers of France in the New…",English,"Parkman, Francis",-,"Feb 1, 2003"
3722.0,A Daughter of the Land by Gene Stratton-Porter,English,"Stratton-Porter, Gene",-,"Feb 1, 2003"
3723.0,A Ride Across Palestine by Anthony Trollope,English,"Trollope, Anthony",-,"Feb 1, 2003"
3724.0,"The House of Heine Brothers, in Munich by Anthony Trollope",English,"Trollope, Anthony",-,"Feb 1, 2003"
3725.0,Famous Men of the Middle Ages by John H. Haaren and Addison B. Poland,English,"Haaren, John H. (John Henry)",-,"Feb 1, 2003"
3726.0,"The Decameron, Volume I by Giovanni Boccaccio",English,"Boccaccio, Giovanni",-,"Feb 1, 2003"
3727.0,Maurice Guest by Henry Handel Richardson,English,"Richardson, Henry Handel",-,"Feb 1, 2003"
3728.0,The Getting of Wisdom by Henry Handel Richardson,English,"Richardson, Henry Handel",-,"Feb 1, 2003"
3729.0,Widger's Quotations from Project Gutenberg Edition of Memoirs of Napoleon,English,Various,-,"Feb 1, 2003"
3730.0,Widger's Quotations from the Project Gutenberg Editions of the Court Memoirs of…,English,Various,-,"Feb 1, 2003"
3731.0,Disturbances of the Heart by Oliver T. Osborne,English,"Osborne, Oliver T. (Oliver Thomas)",-,"Feb 1, 2003"
3732.0,Wolfville by Alfred Henry Lewis,English,"Lewis, Alfred Henry",-,"Feb 1, 2003"
3733.0,"Bel Ami; Or, The History of a Scoundrel: A Novel by Guy de Maupassant",English,"Maupassant, Guy de",-,"Feb 1, 2003"
3734.0,"Tom Swift in the Caves of Ice, or, the Wreck of the Airship by Victor Appleton",English,"Appleton, Victor",-,"Feb 1, 2003"
3735.0,The Inspector-General by Nikolai Vasilevich Gogol,English,"Gogol, Nikolai Vasilevich",-,"Feb 1, 2003"
3736.0,A Far Country — Volume 1 by Winston Churchill,English,"Churchill, Winston",-,"Oct 17, 2004"
3737.0,A Far Country — Volume 2 by Winston Churchill,English,"Churchill, Winston",-,"Oct 17, 2004"
3738.0,A Far Country — Volume 3 by Winston Churchill,English,"Churchill, Winston",-,"Oct 17, 2004"
3739.0,A Far Country — Complete by Winston Churchill,English,"Churchill, Winston",-,"Oct 17, 2004"
3740.0,Complete Project Gutenberg Collection of Memoirs of Napoleon by Various,English,Various,-,"Oct 26, 2004"
3741.0,The Writings of Thomas Paine — Volume 1 (1774-1779): The American Crisis by Paine,English,"Paine, Thomas",-,"Feb 1, 2003"
3742.0,The Writings of Thomas Paine — Volume 2 (1779-1792): The Rights of Man by Paine,English,"Paine, Thomas",-,"Feb 1, 2003"
3743.0,The Writings of Thomas Paine — Volume 4 (1794-1796): The Age of Reason by Paine,English,"Paine, Thomas",-,"Feb 1, 2003"
3744.0,"The Trial; Or, More Links of the Daisy Chain by Charlotte M. Yonge",English,"Yonge, Charlotte M. (Charlotte Mary)",-,"Feb 1, 2003"
3745.0,The Road to Providence by Maria Thompson Daviess,English,"Daviess, Maria Thompson",-,"Feb 1, 2003"
3746.0,The Judgment House by Gilbert Parker,English,"Parker, Gilbert",-,"Feb 1, 2003"
3747.0,Orlando Furioso by Lodovico Ariosto,Italian,"Ariosto, Lodovico",-,"Feb 1, 2003"
3748.0,A Journey into the Interior of the Earth by Jules Verne,English,"Verne, Jules",-,"Feb 1, 2003"
3749.0,Widger's Quotations from Project Gutenberg Edition of The Confessions of Jean…,English,"Rousseau, Jean-Jacques",-,"Feb 1, 2003"
3750.0,Letters of Franz Liszt -- Volume 2 by Franz Liszt,English,"Liszt, Franz",-,"Feb 1, 2003"
3751.0,The Psychology of Beauty by Ethel Puffer Howes,English,"Howes, Ethel Puffer",-,"Feb 1, 2003"
3752.0,Voyager's Tales by Richard Hakluyt,English,"Hakluyt, Richard, 1552?-1616",-,"Feb 1, 2003"
3753.0,"Peacock Pie, a Book of Rhymes by Walter De la Mare",English,"De la Mare, Walter",-,"Feb 1, 2003"
3754.0,The Wonders of Instinct: Chapters in the Psychology of Insects by Jean-Henri Fabre,English,"Fabre, Jean-Henri",-,"Feb 1, 2003"
3755.0,Common Sense by Thomas Paine,English,"Paine, Thomas",-,"Feb 1, 2003"
3756.0,Indiscretions of Archie by P. G. Wodehouse,English,"Wodehouse, P. G. (Pelham Grenville)",-,"Jun 25, 2008"
3757.0,The White Bees by Henry Van Dyke,English,"Van Dyke, Henry",-,"Feb 1, 2003"
3758.0,The Gates of Chance by Van Tassel Sutphen,English,"Sutphen, Van Tassel",-,"Feb 1, 2003"
3759.0,Fridthjof's Saga; a Norse romance by Esaias Tegnér,English,"Tegnér, Esaias",-,"Feb 1, 2003"
3760.0,"Sybil, Or, The Two Nations by Earl of Beaconsfield Benjamin Disraeli",English,"Disraeli, Benjamin, Earl of Beaconsfield",-,"Feb 1, 2003"
3761.0,This Country of Ours by H. E. Marshall,English,"Marshall, H. E. (Henrietta Elizabeth)",-,"Feb 1, 2003"
3762.0,Coniston — Volume 01 by Winston Churchill,English,"Churchill, Winston",-,"Oct 17, 2004"
3763.0,Coniston — Volume 02 by Winston Churchill,English,"Churchill, Winston",-,"Oct 17, 2004"
3764.0,Coniston — Volume 03 by Winston Churchill,English,"Churchill, Winston",-,"Oct 17, 2004"
3765.0,Coniston — Volume 04 by Winston Churchill,English,"Churchill, Winston",-,"Oct 17, 2004"
3766.0,Coniston — Complete by Winston Churchill,English,"Churchill, Winston",-,"Oct 17, 2004"
3767.0,The Man Who Kept His Money in a Box by Anthony Trollope,English,"Trollope, Anthony",-,"Feb 1, 2003"
3768.0,The Lamp and the Bell: A Drama In Five Acts by Edna St. Vincent Millay,English,"Millay, Edna St. Vincent",-,"Feb 1, 2003"
3769.0,"Rejected Addresses; Or, The New Theatrum Poetarum by Horace Smith and James Smith",English,"Smith, Horace",-,"Feb 1, 2003"
3770.0,A Second Book of Operas by Henry Edward Krehbiel,English,"Krehbiel, Henry Edward",-,"Feb 1, 2003"
3771.0,"Cynthia's Revels; Or, The Fountain of Self-Love by Ben Jonson",English,"Jonson, Ben, 1573?-1637",-,"Feb 1, 2003"
3772.0,The Student's Elements of Geology by Sir Charles Lyell,English,"Lyell, Charles, Sir",-,"Feb 1, 2003"
3773.0,Hopes and Fears for Art by William Morris,English,"Morris, William",-,"Feb 1, 2003"
3774.0,The Eskimo Twins by Lucy Fitch Perkins,English,"Perkins, Lucy Fitch",-,"Feb 1, 2003"
3775.0,Napoleon Bonaparte by John S. C. Abbott,English,"Abbott, John S. C. (John Stevens Cabot)",-,"Feb 1, 2003"
3776.0,The Valley of Fear by Arthur Conan Doyle,English,"Doyle, Arthur Conan",-,"Feb 1, 2003"
3777.0,"Tom Swift and His Electric Rifle; Or, Daring Adventures in Elephant Land",English,"Appleton, Victor",-,"Feb 1, 2003"
3778.0,The Interdependence of Literature by Georgina Pell Curtis,English,"Curtis, Georgina Pell",-,"Feb 1, 2003"
3779.0,The world war :  a history of the nations and empires involved and a study of…,English,"Marshall, Logan",-,"Feb 1, 2003"
3780.0,The King's Highway by G. P. R. James,English,"James, G. P. R. (George Payne Rainsford), 1801?-1860",-,"Feb 1, 2003"
3781.0,The Jewel of Seven Stars by Bram Stoker,English,"Stoker, Bram",-,"Feb 1, 2003"
3782.0,Huntingtower by John Buchan,English,"Buchan, John",-,"Feb 1, 2003"
3783.0,Mother by Maksim Gorky,English,"Gorky, Maksim",-,"Feb 1, 2003"
3784.0,The Sheridan Road Mystery by Mabel Thorne and Paul Thorne,English,"Thorne, Mabel",-,"Feb 1, 2003"
3785.0,In the Reign of Terror: The Adventures of a Westminster Boy by G. A. Henty,English,"Henty, G. A. (George Alfred)",-,"Feb 1, 2003"
3786.0,The Recollections of Geoffrey Hamlyn by Henry Kingsley,English,"Kingsley, Henry",-,"Feb 1, 2003"
3787.0,Nature and Art by Mrs. Inchbald,English,"Inchbald, Mrs.",-,"Feb 1, 2003"
3788.0,Haydn by J. Cuthbert Hadden,English,"Hadden, J. Cuthbert (James Cuthbert)",-,"Feb 1, 2003"
3789.0,Preface to Major Barbara: First Aid to Critics by Bernard Shaw,English,"Shaw, Bernard",-,"Feb 1, 2003"
3790.0,Major Barbara by Bernard Shaw,English,"Shaw, Bernard",-,"Feb 1, 2003"
3791.0,The Reign of Law; a tale of the Kentucky hemp fields by James Lane Allen,English,"Allen, James Lane",-,"Feb 1, 2003"
