0,1,2,3,4,5
288,The Certain Hour (Dizain des Poëtes) by James Branch Cabell,English,"Cabell, James Branch",,"Jul 1, 1995"
289,The Wind in the Willows by Kenneth Grahame,English,"Grahame, Kenneth",,"Jul 1, 1995"
290,The Stark Munro Letters by Arthur Conan Doyle,English,"Doyle, Arthur Conan",,"Jul 1, 1995"
291,The Golden Age by Kenneth Grahame,English,"Grahame, Kenneth",,"Jul 3, 2008"
292,"Beauty and the Beast, and Tales of Home by Bayard Taylor",English,"Taylor, Bayard",,"Jun 29, 2008"
293,Paul Prescott's Charge by Jr. Horatio Alger,English,"Alger, Horatio, Jr.",,"Mar 15, 2006"
294,"The Captain of the Polestar, and Other Tales by Arthur Conan Doyle",English,"Doyle, Arthur Conan",,"Jul 1, 1995"
295,The Early Short Fiction of Edith Wharton — Part 1 by Edith Wharton,English,"Wharton, Edith",,"Jul 1, 1995"
296,The Cash Boy by Jr. Horatio Alger,English,"Alger, Horatio, Jr.",,"Mar 15, 2006"
297,The Flirt by Booth Tarkington,English,"Tarkington, Booth",,"Jul 1, 1995"
298,The Market-Place by Harold Frederic,English,"Frederic, Harold",,"Jul 9, 2008"
299,Tales from Two Hemispheres by Hjalmar Hjorth Boyesen,English,"Boyesen, Hjalmar Hjorth",,"Jul 1, 1995"
