0,1,2,3,4,5
1912.0,The Muse of the Department by Honoré de Balzac,English,"Balzac, Honoré de",-,"Oct 1, 1999"
1913.0,The Drums of Jeopardy by Harold MacGrath,English,"MacGrath, Harold",-,"Oct 1, 1999"
1915.0,The Second Thoughts of an Idle Fellow by Jerome K. Jerome,English,"Jerome, Jerome K. (Jerome Klapka)",-,"Oct 1, 1999"
1916.0,"The Great Stone Face, and Other Tales of the White Mountains by Nathaniel Hawthorne",English,"Hawthorne, Nathaniel",-,"Feb 26, 2006"
1917.0,The Queen of Hearts by Wilkie Collins,English,"Collins, Wilkie",-,"Oct 1, 1999"
1918.0,Long Odds by H. Rider Haggard,English,"Haggard, H. Rider (Henry Rider)",-,"Oct 1, 1999"
1919.0,"Grand'ther Baldwin's Thanksgiving, with Other Ballads and Poems by Alger",English,"Alger, Horatio, Jr.",-,"Oct 1, 1999"
1920.0,Billy Baxter's Letters by William J. Kountz,English,"Kountz, William J., 1867?-1899",-,"Oct 1, 1999"
1921.0,The Chouans by Honoré de Balzac,English,"Balzac, Honoré de",-,"Jun 27, 2004"
1922.0,Deirdre of the Sorrows by J. M. Synge,English,"Synge, J. M. (John Millington)",-,"Oct 1, 1999"
1923.0,The Poisoned Pen by Arthur B. Reeve,English,"Reeve, Arthur B. (Arthur Benjamin)",-,"Oct 1, 1999"
1924.0,Many Voices: Poems by E. Nesbit,English,"Nesbit, E. (Edith)",-,"Oct 1, 1999"
1925.0,Droll Stories — Volume 1 by Honoré de Balzac,English,"Balzac, Honoré de",-,"Aug 23, 2004"
1926.0,The Whole History of Grandfather's Chair by Nathaniel Hawthorne,English,"Hawthorne, Nathaniel",-,"Oct 1, 1999"
1927.0,"Elinor Wyllys; Or, The Young Folk of Longbridge: A Tale. Volume 1 by Cooper",English,"Cooper, Susan Fenimore",-,"Oct 1, 1999"
1928.0,"Elinor Wyllys; Or, The Young Folk of Longbridge: A Tale. Volume 2 by Cooper",English,"Cooper, Susan Fenimore",-,"Oct 1, 1999"
1929.0,The School for Scandal by Richard Brinsley Sheridan,English,"Sheridan, Richard Brinsley",-,"Oct 1, 1999"
1930.0,Penguin Island by Anatole France,English,"France, Anatole",-,"Feb 26, 2006"
1931.0,The Zeppelin's Passenger by E. Phillips Oppenheim,English,"Oppenheim, E. Phillips (Edward Phillips)",-,"Oct 1, 1999"
1932.0,Early Kings of Norway by Thomas Carlyle,English,"Carlyle, Thomas",-,"Oct 1, 1999"
1933.0,The History of Samuel Titmarsh and the Great Hoggarty Diamond by Thackeray,English,"Thackeray, William Makepeace",-,"Oct 1, 1999"
1934.0,Songs of Innocence and of Experience by William Blake,English,"Blake, William",-,"Oct 1, 1999"
1935.0,The Tremendous Adventures of Major Gahagan by William Makepeace Thackeray,English,"Thackeray, William Makepeace",-,"Oct 1, 1999"
1936.0,"Letters from England, 1846-1849 by Elizabeth Davis Bancroft",English,"Bancroft, Elizabeth Davis",-,"Oct 1, 1999"
1937.0,The Second Jungle Book by Rudyard Kipling,English,"Kipling, Rudyard",-,"Oct 1, 1999"
1938.0,Resurrection by graf Leo Tolstoy,English,"Tolstoy, Leo, graf",-,"Oct 1, 1999"
1939.0,A Gentleman of France: Being the Memoirs of Gaston de Bonne Sieur de Marsac,English,"Weyman, Stanley John",-,"Oct 1, 1999"
1940.0,Christ in Flanders by Honoré de Balzac,English,"Balzac, Honoré de",-,"Jun 28, 2004"
1941.0,Letters of Two Brides by Honoré de Balzac,English,"Balzac, Honoré de",-,"Oct 1, 1999"
1942.0,Rise and Fall of Cesar Birotteau by Honoré de Balzac,English,"Balzac, Honoré de",-,"Jul 19, 2005"
1943.0,Louis Lambert by Honoré de Balzac,English,"Balzac, Honoré de",-,"Feb 1, 2005"
1944.0,"The Witch, and Other Stories by Anton Pavlovich Chekhov",English,"Chekhov, Anton Pavlovich",-,"Feb 26, 2006"
1945.0,Egmont by Johann Wolfgang von Goethe,English,"Goethe, Johann Wolfgang von",-,"Oct 1, 1999"
1946.0,On War by Carl von Clausewitz,English,"Clausewitz, Carl von",-,"Feb 26, 2006"
1947.0,Scaramouche: A Romance of the French Revolution by Rafael Sabatini,English,"Sabatini, Rafael",-,"Nov 1, 1999"
1948.0,The Story of a Bad Boy by Thomas Bailey Aldrich,English,"Aldrich, Thomas Bailey",-,"Feb 26, 2006"
1949.0,On the Ruin of Britain by Gildas,English,"Gildas, 516?-570?",-,"Nov 1, 1999"
1950.0,A Woman of Thirty by Honoré de Balzac,English,"Balzac, Honoré de",-,"Nov 16, 2005"
1951.0,The Coming Race by Baron Edward Bulwer Lytton Lytton,English,"Lytton, Edward Bulwer Lytton, Baron",-,"Feb 19, 2006"
1952.0,The Yellow Wallpaper by Charlotte Perkins Gilman,English,"Gilman, Charlotte Perkins",-,"Nov 1, 1999"
1953.0,A Book of Strife in the Form of The Diary of an Old Soul by George MacDonald,English,"MacDonald, George",-,"Nov 1, 1999"
1954.0,Colonel Chabert by Honoré de Balzac,English,"Balzac, Honoré de",-,"Jul 1, 2004"
1955.0,The Darrow Enigma by Melvin L. Severy,English,"Severy, Melvin L. (Melvin Linwood), 1863-",-,"Nov 1, 1999"
1956.0,And Even Now by Sir Max Beerbohm,English,"Beerbohm, Max, Sir",-,"Nov 1, 1999"
1957.0,Beatrix by Honoré de Balzac,English,"Balzac, Honoré de",-,"Jun 1, 2004"
1958.0,Hermann and Dorothea by Johann Wolfgang von Goethe,English,"Goethe, Johann Wolfgang von",-,"Nov 1, 1999"
1959.0,The Crown of Thorns: A Token for the Sorrowing by E. H. Chapin,English,"Chapin, E. H. (Edwin Hubbell)",-,"Nov 1, 1999"
1960.0,Sight Unseen by Mary Roberts Rinehart,English,"Rinehart, Mary Roberts",-,"Nov 1, 1999"
1961.0,Books and Bookmen by Andrew Lang,English,"Lang, Andrew",-,"Nov 1, 1999"
1962.0,A Defence of Poesie and Poems by Philip Sidney,English,"Sidney, Philip",-,"Nov 1, 1999"
1963.0,The Confession by Mary Roberts Rinehart,English,"Rinehart, Mary Roberts",-,"Nov 1, 1999"
1965.0,Captain Blood by Rafael Sabatini,English,"Sabatini, Rafael",-,"Nov 1, 1999"
1966.0,The Path of the King by John Buchan,English,"Buchan, John",-,"Nov 1, 1999"
1967.0,The Brotherhood of Consolation by Honoré de Balzac,English,"Balzac, Honoré de",-,"Jun 1, 2004"
1968.0,The Human Comedy: Introductions and Appendix by Honoré de Balzac,English,"Balzac, Honoré de",-,"Nov 1, 1999"
1969.0,Catherine: A Story by William Makepeace Thackeray,English,"Thackeray, William Makepeace",-,"Nov 1, 1999"
1970.0,A Poor Wise Man by Mary Roberts Rinehart,English,"Rinehart, Mary Roberts",-,"Nov 1, 1999"
1971.0,"Erewhon Revisited Twenty Years Later, Both by the Original Discoverer of the…",English,"Butler, Samuel",-,"Nov 1, 1999"
1972.0,History of the Britons (Historia Brittonum) by active 796 Nennius,English,"Nennius, active 796",-,"Feb 26, 2006"
1973.0,"Tales of Troy: Ulysses, the Sacker of Cities by Andrew Lang",English,"Lang, Andrew",-,"Nov 1, 1999"
1974.0,The Poetics of Aristotle by Aristotle,English,"Aristotle, 385 BCE-323 BCE",-,"Nov 1, 1999"
1975.0,The Legacy of Cain by Wilkie Collins,English,"Collins, Wilkie",-,"Nov 1, 1999"
1976.0,Peter Ruff and the Double Four by E. Phillips Oppenheim,English,"Oppenheim, E. Phillips (Edward Phillips)",-,"Nov 1, 1999"
1977.0,Phaedra by Jean Racine,English,"Racine, Jean",-,"Nov 1, 1999"
1978.0,"Buttercup Gold, and Other Stories by Ellen Robena Field",English,"Field, Ellen Robena",-,"Nov 1, 1999"
1979.0,The Perdue Chicken Cookbook by Mitzi Perdue,English,"Perdue, Mitzi",-,"Nov 1, 1999"
1980.0,Stories by English Authors: Africa (Selected by Scribners) by Percy Addleshaw et al.,English,Unavailable,-,"Mar 26, 2006"
1981.0,Le droit de lire by Richard Stallman,French,"Stallman, Richard, 1953-",-,"Nov 1, 1999"
1982.0,羅生門 by Ryunosuke Akutagawa,Japanese,"Akutagawa, Ryunosuke",-,"Nov 1, 1999"
1983.0,Monsieur Beaucaire by Booth Tarkington,English,"Tarkington, Booth",-,"Feb 26, 2006"
1985.0,Men's Wives by William Makepeace Thackeray,English,"Thackeray, William Makepeace",-,"Dec 1, 1999"
1986.0,Life and Death of Mr. Badman by John Bunyan,English,"Bunyan, John",-,"Dec 1, 1999"
1987.0,The Outlet by Andy Adams,English,"Adams, Andy",-,"Dec 1, 1999"
1988.0,The History of Tom Thumb by Henry Altemus,English,Unavailable,-,"Dec 1, 1999"
1989.0,The Foolish Dictionary by Gideon Wurdz,English,"Wurdz, Gideon, 1875-",-,"Apr 1, 2007"
1990.0,The Bedford-Row Conspiracy by William Makepeace Thackeray,English,"Thackeray, William Makepeace",-,"Dec 1, 1999"
1991.0,Old Friends: Essays in Epistolary Parody by Andrew Lang,English,"Lang, Andrew",-,"Dec 1, 1999"
1992.0,Travels in England during the reign of Queen Elizabeth; with Fragmenta regalia,English,"Hentzner, Paul",-,"Dec 1, 1999"
1993.0,Told After Supper by Jerome K. Jerome,English,"Jerome, Jerome K. (Jerome Klapka)",-,"Dec 1, 1999"
1994.0,Adventures Among Books by Andrew Lang,English,"Lang, Andrew",-,"Dec 1, 1999"
1995.0,"The Divine Comedy, Volume 1, Hell by Dante Alighieri",English,Dante Alighieri,-,"Dec 1, 1999"
1996.0,"The Divine Comedy, Volume 2, Purgatory by Dante Alighieri",English,Dante Alighieri,-,"Dec 1, 1999"
1997.0,"The Divine Comedy, Volume 3, Paradise by Dante Alighieri",English,Dante Alighieri,-,"Dec 1, 1999"
1998.0,Thus Spake Zarathustra: A Book for All and None by Friedrich Wilhelm Nietzsche,English,"Nietzsche, Friedrich Wilhelm",-,"Dec 1, 1999"
1999.0,Crome Yellow by Aldous Huxley,English,"Huxley, Aldous",-,"Dec 1, 1999"
2000.0,Don Quijote by Miguel de Cervantes Saavedra,Spanish,"Cervantes Saavedra, Miguel de",-,"Dec 1, 1999"
2002.0,Sonnets from the Portuguese by Elizabeth Barrett Browning,English,"Browning, Elizabeth Barrett",-,"Dec 1, 1999"
2003.0,Spirits in Bondage: A Cycle of Lyrics by C. S. Lewis,English,"Lewis, C. S. (Clive Staples)",-,"Dec 1, 1999"
2004.0,Pigs is Pigs by Ellis Parker Butler,English,"Butler, Ellis Parker",-,"Dec 1, 1999"
2005.0,Piccadilly Jim by P. G. Wodehouse,English,"Wodehouse, P. G. (Pelham Grenville)",-,"Dec 1, 1999"
2006.0,A Fair Penitent by Wilkie Collins,English,"Collins, Wilkie",-,"Dec 1, 1999"
2007.0,We Two: A Novel by Edna Lyall,English,"Lyall, Edna",-,"Dec 1, 1999"
2008.0,"Mazelli, and Other Poems by George W. Sands",English,"Sands, George W., 1824?-1874",-,"Dec 1, 1999"
2009.0,The Origin of Species by Means of Natural Selection by Charles Darwin,English,"Darwin, Charles",-,"Dec 1, 1999"
2010.0,The Autobiography of Charles Darwin by Charles Darwin,English,"Darwin, Charles",-,"Dec 1, 1999"
2011.0,Rudder Grange by Frank R. Stockton,English,"Stockton, Frank R.",-,"Dec 1, 1999"
2012.0,The Children by Alice Meynell,English,"Meynell, Alice",-,"Dec 1, 1999"
2013.0,The Pit-Prop Syndicate by Freeman Wills Crofts,English,"Crofts, Freeman Wills",-,"Dec 1, 1999"
2014.0,The Lodger by Marie Belloc Lowndes,English,"Lowndes, Marie Belloc",-,"Mar 13, 2005"
2015.0,A Miscellany of Men by G. K. Chesterton,English,"Chesterton, G. K. (Gilbert Keith)",-,"Dec 1, 1999"
2016.0,The 1998 CIA World Factbook by United States. Central Intelligence Agency,English,United States. Central Intelligence Agency,-,"Dec 1, 1999"
2017.0,"Dhammapada, a Collection of Verses; Being One of the Canonical Books of the…",English,Unavailable,-,"Dec 1, 1999"
2018.0,The Library by Andrew Lang,English,"Lang, Andrew",-,"Dec 1, 1999"
2019.0,"The Bat by Stephen Vincent Benét, Avery Hopwood, and Mary Roberts Rinehart",English,"Benét, Stephen Vincent",-,"Jan 1, 2000"
2020.0,Tarzan the Terrible by Edgar Rice Burroughs,English,"Burroughs, Edgar Rice",-,"Jan 1, 2000"
2021.0,Nostromo: A Tale of the Seaboard by Joseph Conrad,English,"Conrad, Joseph",-,"Jan 9, 2006"
2022.0,Angling Sketches by Andrew Lang,English,"Lang, Andrew",-,"Jan 1, 2000"
2023.0,Malvina of Brittany by Jerome K. Jerome,English,"Jerome, Jerome K. (Jerome Klapka)",-,"Jan 1, 2000"
2024.0,Diary of a Pilgrimage by Jerome K. Jerome,English,"Jerome, Jerome K. (Jerome Klapka)",-,"Jan 1, 2000"
2025.0,My Lady Caprice by Jeffery Farnol,English,"Farnol, Jeffery",-,"Jan 1, 2000"
2026.0,The Coming Conquest of England by August Niemann,English,"Niemann, August",-,"May 14, 2006"
2027.0,"Tartuffe; Or, The Hypocrite by Molière",English,Molière,-,"Jan 1, 2000"
2028.0,The Yellow Claw by Sax Rohmer,English,"Rohmer, Sax",-,"May 14, 2006"
2029.0,Lahoma by J. Breckenridge Ellis,English,"Ellis, J. Breckenridge (John Breckenridge)",-,"Jan 1, 2000"
2030.0,Legends of Babylon and Egypt in Relation to Hebrew Tradition by L. W. King,English,"King, L. W. (Leonard William)",-,"Mar 28, 2006"
2031.0,The Lock and Key Library: The Most Interesting Stories of All Nations: Real…,English,Unavailable,-,"Jan 1, 2000"
2032.0,Martin Pippin in the Apple Orchard by Eleanor Farjeon,English,"Farjeon, Eleanor",-,"Jan 1, 2000"
2033.0,The Unknown Guest by Maurice Maeterlinck,English,"Maeterlinck, Maurice",-,"Jan 1, 2000"
2034.0,"Waverley; Or, 'Tis Sixty Years Since by Walter Scott",English,"Scott, Walter",-,"Feb 26, 2006"
2035.0,Stories by English Authors: The Orient (Selected by Scribners) by Mary Beaumont et al.,English,Unavailable,-,"Mar 26, 2006"
2036.0,Eight Years' Wanderings in Ceylon by Sir Samuel White Baker,English,"Baker, Samuel White, Sir",-,"Jan 1, 2000"
2037.0,Novel Notes by Jerome K. Jerome,English,"Jerome, Jerome K. (Jerome Klapka)",-,"Jan 1, 2000"
2038.0,The Lock and Key Library: Classic Mystery and Detective Stories: Modern English,English,Unavailable,-,"Jun 4, 2005"
2039.0,Evangeline: A Tale of Acadie by Henry Wadsworth Longfellow,English,"Longfellow, Henry Wadsworth",-,"Jan 1, 2000"
2040.0,Confessions of an English Opium-Eater by Thomas De Quincey,English,"De Quincey, Thomas",-,"Jan 1, 2000"
2041.0,The House of the Wolf: A Romance by Stanley John Weyman,English,"Weyman, Stanley John",-,"Jan 1, 2000"
2042.0,Something New by P. G. Wodehouse,English,"Wodehouse, P. G. (Pelham Grenville)",-,"Jan 1, 2000"
2043.0,The Lock and Key Library: The most interesting stories of all nations: American,English,Unavailable,-,"Jan 1, 2000"
2044.0,The Education of Henry Adams by Henry Adams,English,"Adams, Henry",-,"Jan 1, 2000"
2045.0,My Memories of Eighty Years by Chauncey M. Depew,English,"Depew, Chauncey M. (Chauncey Mitchell)",-,"Jan 1, 2000"
2046.0,"Clotel; Or, The President's Daughter by William Wells Brown",English,"Brown, William Wells, 1814?-1884",-,"Jan 1, 2000"
2047.0,The Lock and Key Library: the Most Interesting Stories of All Nations: French…,English,Unavailable,-,"Jan 1, 2000"
2048.0,The Sketch-Book of Geoffrey Crayon by Washington Irving,English,"Irving, Washington",-,"Jan 1, 2000"
2049.0,"Liber Amoris, Or, The New Pygmalion by William Hazlitt",English,"Hazlitt, William",-,"Jan 1, 2000"
2050.0,"Old John Brown, the man whose soul is marching on by Walter Hawkins",English,"Hawkins, Walter, 1809?-",-,"Jan 1, 2000"
2051.0,"Dickory Cronke: The Dumb Philosopher, or, Great Britain's Wonder by Daniel Defoe",English,"Defoe, Daniel, 1661?-1731",-,"Jan 1, 2000"
2052.0,Everybody's Business Is Nobody's Business by Daniel Defoe,English,"Defoe, Daniel, 1661?-1731",-,"Jan 1, 2000"
2053.0,"The American Republic: Its Constitution, Tendencies, and Destiny by Brownson",English,"Brownson, Orestes Augustus",-,"Jan 1, 2000"
2054.0,Iphigenie auf Tauris by Johann Wolfgang von Goethe,German,"Goethe, Johann Wolfgang von",-,"Jan 1, 2000"
2055.0,Two Years Before the Mast by Richard Henry Dana,English,"Dana, Richard Henry",-,"Feb 1, 2000"
2056.0,"The Life of William Carey, Shoemaker & Missionary by George Smith",English,"Smith, George",-,"Feb 1, 2000"
2057.0,The Last of the Plainsmen by Zane Grey,English,"Grey, Zane",-,"Feb 1, 2000"
2058.0,Messer Marco Polo by Donn Byrne,English,"Byrne, Donn",-,"Feb 1, 2000"
2059.0,The Little Shepherd of Kingdom Come by Jr. John Fox,English,"Fox, John, Jr.",-,"Feb 1, 2000"
2060.0,The History of Caliph Vathek by William Beckford,English,"Beckford, William",-,"Feb 1, 2000"
2061.0,Shorter Prose Pieces by Oscar Wilde,English,"Wilde, Oscar",-,"Feb 1, 2000"
2062.0,"All for Love; Or, The World Well Lost: A Tragedy by John Dryden",English,"Dryden, John",-,"Feb 1, 2000"
2063.0,The Trail of the White Mule by B. M. Bower,English,"Bower, B. M.",-,"Feb 1, 2000"
2064.0,A Journey to the Western Islands of Scotland by Samuel Johnson,English,"Johnson, Samuel",-,"Feb 1, 2000"
2065.0,"Dick Hamilton's Airship; Or, A Young Millionaire in the Clouds by Garis",English,"Garis, Howard Roger",-,"Feb 1, 2000"
2066.0,Wildfire by Zane Grey,English,"Grey, Zane",-,"Feb 1, 2000"
2067.0,"Beasts, Men and Gods by Ferdynand Antoni Ossendowski",English,"Ossendowski, Ferdynand Antoni",-,"May 14, 2006"
2068.0,Keziah Coffin by Joseph Crosby Lincoln,English,"Lincoln, Joseph Crosby",-,"May 14, 2006"
2069.0,The Religion of Babylonia and Assyria by Theophilus G. Pinches,English,"Pinches, Theophilus G. (Theophilus Goldridge)",-,"Feb 1, 2000"
2070.0,To the Last Man by Zane Grey,English,"Grey, Zane",-,"Feb 1, 2000"
2071.0,Stories by English Authors: Germany (Selected by Scribners) by William Black et al.,English,Unavailable,-,"Mar 26, 2006"
2072.0,Michael by E. F. Benson,English,"Benson, E. F. (Edward Frederic)",-,"May 14, 2006"
2073.0,"The Valet's Tragedy, and Other Studies by Andrew Lang",English,"Lang, Andrew",-,"Feb 1, 2000"
2074.0,The Civilisation of the Renaissance in Italy by Jacob Burckhardt,English,"Burckhardt, Jacob",-,"Feb 1, 2000"
2075.0,Crotchet Castle by Thomas Love Peacock,English,"Peacock, Thomas Love",-,"Feb 1, 2000"
2076.0,The Civilization of China by Herbert Allen Giles,English,"Giles, Herbert Allen",-,"Mar 26, 2006"
2077.0,The Nabob by Alphonse Daudet,English,"Daudet, Alphonse",-,"Mar 22, 2006"
2078.0,Thais by Anatole France,English,"France, Anatole",-,"Mar 22, 2006"
2079.0,From the Memoirs of a Minister of France by Stanley John Weyman,English,"Weyman, Stanley John",-,"Feb 1, 2000"
2080.0,The Flower of the Mind by Alice Meynell,English,"Meynell, Alice",-,"Feb 1, 2000"
2081.0,The Blithedale Romance by Nathaniel Hawthorne,English,"Hawthorne, Nathaniel",-,"Feb 1, 2000"
2082.0,Memoirs of the Comtesse Du Barry by baron de Etienne-Léon Lamothe-Langon,English,"Lamothe-Langon, Etienne-Léon, baron de",-,"Feb 1, 2000"
2083.0,"In Search of the Castaways; Or, The Children of Captain Grant by Jules Verne",English,"Verne, Jules",-,"Feb 1, 2000"
2084.0,The Way of All Flesh by Samuel Butler,English,"Butler, Samuel",-,"Feb 1, 2000"
2085.0,Cyropaedia: The Education of Cyrus by Xenophon,English,"Xenophon, 432 BCE-351? BCE",-,"Feb 1, 2000"
2086.0,The Slowcoach by E. V. Lucas,English,"Lucas, E. V. (Edward Verrall)",-,"Feb 1, 2000"
2087.0,Life and Letters of Charles Darwin — Volume 1 by Charles Darwin,English,"Darwin, Charles",-,"Feb 1, 2000"
2088.0,Life and Letters of Charles Darwin — Volume 2 by Charles Darwin,English,"Darwin, Charles",-,"Feb 1, 2000"
2089.0,On the Reception of the 'Origin of Species' by Thomas Henry Huxley,English,"Huxley, Thomas Henry",-,"Feb 1, 2000"
2090.0,Peach Blossom Shangri-la: Tao Hua Yuan Ji by Qian Tao,English,"Tao, Qian, 372?-427",-,"Feb 1, 2000"
2092.0,The Writings of Samuel Adams - Volume 2 by Samuel Adams,English,"Adams, Samuel",-,"Mar 1, 2000"
2093.0,The Writings of Samuel Adams - Volume 3 by Samuel Adams,English,"Adams, Samuel",-,"Mar 1, 2000"
2094.0,The Writings of Samuel Adams - Volume 4 by Samuel Adams,English,"Adams, Samuel",-,"Mar 1, 2000"
2095.0,Clotelle: A Tale of the Southern States by William Wells Brown,English,"Brown, William Wells, 1814?-1884",-,"Mar 1, 2000"
2096.0,A Smaller History of Greece: from the Earliest Times to the Roman Conquest by Smith,English,"Smith, William",-,"Mar 1, 2000"
2097.0,The Sign of the Four by Arthur Conan Doyle,English,"Doyle, Arthur Conan",-,"Mar 1, 2000"
2098.0,A Thief in the Night: A Book of Raffles' Adventures by E. W. Hornung,English,"Hornung, E. W. (Ernest William)",-,"Mar 1, 2000"
2099.0,A History of the Moravian Church by J. E. Hutton,English,"Hutton, J. E. (Joseph Edmund), 1868-",-,"Mar 1, 2000"
2100.0,"Bibeln, Gamla och Nya Testamentet",Swedish,Unavailable,-,"Mar 1, 2000"
2101.0,History of Friedrich II of Prussia — Volume 01 by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2102.0,History of Friedrich II of Prussia — Volume 02 by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2103.0,History of Friedrich II of Prussia — Volume 03 by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2104.0,History of Friedrich II of Prussia — Volume 04 by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2105.0,History of Friedrich II of Prussia — Volume 05 by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2106.0,History of Friedrich II of Prussia — Volume 06 by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2107.0,History of Friedrich II of Prussia — Volume 07 by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2108.0,History of Friedrich II of Prussia — Volume 08 by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2109.0,History of Friedrich II of Prussia — Volume 09 by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2110.0,History of Friedrich II of Prussia — Volume 10 by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2111.0,History of Friedrich II of Prussia — Volume 11 by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2112.0,History of Friedrich II of Prussia — Volume 12 by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2113.0,History of Friedrich II of Prussia — Volume 13 by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2114.0,History of Friedrich II of Prussia — Volume 14 by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2115.0,History of Friedrich II of Prussia — Volume 15 by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2116.0,History of Friedrich II of Prussia — Volume 16 by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2117.0,History of Friedrich II of Prussia — Volume 17 by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2118.0,History of Friedrich II of Prussia — Volume 18 by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2119.0,History of Friedrich II of Prussia — Volume 19 by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2120.0,History of Friedrich II of Prussia — Volume 20 by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2121.0,History of Friedrich II of Prussia — Volume 21 by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2122.0,History of Friedrich II of Prussia — Appendix by Thomas Carlyle,English,"Carlyle, Thomas",-,"Jun 16, 2008"
2123.0,The Crime of Sylvestre Bonnard by Anatole France,English,"France, Anatole",-,"Mar 1, 2000"
2124.0,A Record of Buddhistic Kingdoms by Faxian,English,"Faxian, 337?-422?",-,"Mar 28, 2006"
2125.0,"The Nile Tributaries of Abyssinia, and the Sword Hunters of the Hamran Arabs",English,"Baker, Samuel White, Sir",-,"Mar 1, 2000"
2126.0,The Quest of the Sacred Slipper by Sax Rohmer,English,"Rohmer, Sax",-,"Mar 1, 2000"
2127.0,Paul and Virginia by Bernardin de Saint-Pierre,English,"Saint-Pierre, Bernardin de",-,"Mar 26, 2006"
2128.0,"Narratives of New Netherland, 1609-1664 by J. Franklin Jameson",English,Unavailable,-,"Apr 1, 2000"
2129.0,"Murad the Unlucky, and Other Tales by Maria Edgeworth",English,"Edgeworth, Maria",-,"Apr 1, 2000"
2130.0,Utopia by Saint Thomas More,English,"More, Thomas, Saint",-,"Apr 1, 2000"
2131.0,An Account of Egypt by Herodotus,English,"Herodotus, 481? BCE-421? BCE",-,"Feb 26, 2006"
2132.0,The Daughter of an Empress by L. Mühlbach,English,"Mühlbach, L. (Luise)",-,"Mar 26, 2006"
2133.0,Chinese Sketches by Herbert Allen Giles,English,"Giles, Herbert Allen",-,"Mar 28, 2006"
2134.0,Utopia of Usurers and Other Essays by G. K. Chesterton,English,"Chesterton, G. K. (Gilbert Keith)",-,"Apr 1, 2000"
2135.0,Stories by English Authors: London (Selected by Scribners) by F. Anstey et al.,English,Unavailable,-,"Mar 26, 2006"
2136.0,The Tale of Balen by Algernon Charles Swinburne,English,"Swinburne, Algernon Charles",-,"Apr 1, 2000"
2137.0,"Rosamund, Queen of the Lombards: A Tragedy by Algernon Charles Swinburne",English,"Swinburne, Algernon Charles",-,"Apr 1, 2000"
2138.0,The Day's Work - Part 1 by Rudyard Kipling,English,"Kipling, Rudyard",-,"Apr 1, 2000"
2139.0,Alvira: The Heroine of Vesuvius by A. J. O'Reilly,English,"O'Reilly, A. J. (Augustine J.)",-,"Apr 1, 2000"
2140.0,Extracts from the Diary of William Bray by William Bray,English,"Bray, William",-,"Apr 1, 2000"
2141.0,Strictly Business: More Stories of the Four Million by O. Henry,English,"Henry, O.",-,"Apr 1, 2000"
2142.0,Childhood by graf Leo Tolstoy,English,"Tolstoy, Leo, graf",-,"Mar 22, 2006"
2143.0,"Bibelen, Det nye Testamente",Danish,Unavailable,-,"Apr 1, 2000"
2144.0,Det Gamle Testamente af 1931,Danish,Unavailable,-,"Apr 1, 2000"
2145.0,Ben-Hur: A tale of the Christ by Lew Wallace,English,"Wallace, Lew",-,"Apr 1, 2000"
2146.0,Egmont by Johann Wolfgang von Goethe,German,"Goethe, Johann Wolfgang von",-,"Apr 1, 2000"
2147.0,The Works of Edgar Allan Poe — Volume 1 by Edgar Allan Poe,English,"Poe, Edgar Allan",-,"Apr 1, 2000"
2148.0,The Works of Edgar Allan Poe — Volume 2 by Edgar Allan Poe,English,"Poe, Edgar Allan",-,"Apr 1, 2000"
2149.0,The Works of Edgar Allan Poe — Volume 3 by Edgar Allan Poe,English,"Poe, Edgar Allan",-,"Apr 1, 2000"
2150.0,The Works of Edgar Allan Poe — Volume 4 by Edgar Allan Poe,English,"Poe, Edgar Allan",-,"Apr 1, 2000"
2151.0,The Works of Edgar Allan Poe — Volume 5 by Edgar Allan Poe,English,"Poe, Edgar Allan",-,"Apr 1, 2000"
2152.0,Island Tales / On the Makaloa Mat by Jack London,English,"London, Jack",-,"Apr 1, 2000"
