0,1,2,3,4,5
3221.0,Mr. Honey's Large Business Dictionary (English-German) by Winfried Honig,German,"Honig, Winfried",-,"May 1, 2002"
3222.0,Mr. Honey's Correspondence Dictionary (German-English) by Winfried Honig,German,"Honig, Winfried",-,"May 1, 2002"
3223.0,Mr. Honey's Correspondence Dictionary (English-German) by Winfried Honig,German,"Honig, Winfried",-,"May 1, 2002"
3224.0,Mr. Honey's Work Study Dictionary (German-English) by Winfried Honig,German,"Honig, Winfried",-,"May 1, 2002"
3225.0,Mr. Honey's Work Study Dictionary (English-German) by Winfried Honig,German,"Honig, Winfried",-,"May 1, 2002"
3226.0,Records of Journeys to Venice and the Low Countries by Albrecht Dürer,English,"Dürer, Albrecht",-,"May 1, 2002"
3227.0,Defenders of Democracy by Militia of Mercy . Gift Book Committee,English,Militia of Mercy (U.S.). Gift Book Committee,-,"May 1, 2002"
3228.0,Poems of Progress and New Thought Pastels by Ella Wheeler Wilcox,English,"Wilcox, Ella Wheeler",-,"May 1, 2002"
3229.0,Helen of Troy by Andrew Lang,English,"Lang, Andrew",-,"May 1, 2002"
3230.0,The Counterpane Fairy by Katharine Pyle,English,"Pyle, Katharine",-,"May 1, 2002"
3231.0,The Rifle and the Hound in Ceylon by Sir Samuel White Baker,English,"Baker, Samuel White, Sir",-,"May 1, 2002"
3232.0,Songs of the Ridings by F. W. Moorman,English,"Moorman, F. W. (Frederic William)",-,"May 1, 2002"
3233.0,In the Heart of Africa by Sir Samuel White Baker,English,"Baker, Samuel White, Sir",-,"May 1, 2002"
3234.0,"The Letters of the Younger Pliny, First Series — Volume 1 by the Younger Pliny",English,"Pliny, the Younger, 61-112?",-,"May 1, 2002"
3235.0,A First Year in Canterbury Settlement by Samuel Butler,English,"Butler, Samuel",-,"May 1, 2002"
3236.0,Mr. Bonaparte of Corsica by John Kendrick Bangs,English,"Bangs, John Kendrick",-,"May 1, 2002"
3237.0,The Garotters by William Dean Howells,English,"Howells, William Dean",-,"May 1, 2002"
3238.0,Poems of Cheer by Ella Wheeler Wilcox,English,"Wilcox, Ella Wheeler",-,"May 1, 2002"
3239.0,The Puppet Crown by Harold MacGrath,English,"MacGrath, Harold",-,"May 1, 2002"
3240.0,Cap'n Eri by Joseph Crosby Lincoln,English,"Lincoln, Joseph Crosby",-,"May 30, 2006"
3241.0,Corporal Cameron of the North West Mounted Police: A Tale of the Macleod Trail,English,"Connor, Ralph",-,"May 30, 2006"
3242.0,The Doctor : A Tale of the Rockies by Ralph Connor,English,"Connor, Ralph",-,"Jun 3, 2006"
3243.0,Glengarry School Days: A Story of Early Days in Glengarry by Ralph Connor,English,"Connor, Ralph",-,"May 30, 2006"
3244.0,To Him That Hath: A Tale of the West of Today by Ralph Connor,English,"Connor, Ralph",-,"Jun 3, 2006"
3245.0,Black Rock: A Tale of the Selkirks by Ralph Connor,English,"Connor, Ralph",-,"May 30, 2006"
3246.0,"The Mirror of Literature, Amusement, and Instruction. Volume 13, No. 365, April…",English,Various,-,"Jul 10, 2004"
3247.0,The Patrol of the Sun Dance Trail by Ralph Connor,English,"Connor, Ralph",-,"Jun 3, 2006"
3248.0,The Sky Pilot: A Tale of the Foothills by Ralph Connor,English,"Connor, Ralph",-,"May 30, 2006"
3249.0,The Major by Ralph Connor,English,"Connor, Ralph",-,"May 30, 2006"
3250.0,"How to Tell a Story, and Other Essays by Mark Twain",English,"Twain, Mark",-,"Sep 19, 2004"
3251.0,"The Man That Corrupted Hadleyburg, and Other Stories by Mark Twain",English,"Twain, Mark",-,"Sep 20, 2004"
3252.0,"Complete Project Gutenberg Oliver Wendell Holmes, Sr. Works by Holmes",English,"Holmes, Oliver Wendell",-,"Oct 20, 2004"
3253.0,"The Papers and Writings of Abraham Lincoln, Complete by Abraham Lincoln",English,"Lincoln, Abraham",-,"Oct 1, 2004"
3254.0,Complete Project Gutenberg John Galsworthy Works by John Galsworthy,English,"Galsworthy, John",-,"Sep 27, 2004"
3255.0,Moments of Vision and Miscellaneous Verses by Thomas Hardy,English,"Hardy, Thomas",-,"Jun 1, 2002"
3256.0,Books and Bookmen by Ian Maclaren,English,"Maclaren, Ian",-,"Jun 1, 2002"
3257.0,New Thought Pastels by Ella Wheeler Wilcox,English,"Wilcox, Ella Wheeler",-,"Jun 1, 2002"
3258.0,A Laodicean : A Story of To-day by Thomas Hardy,English,"Hardy, Thomas",-,"Jun 1, 2002"
3259.0,Countess Kate by Charlotte M. Yonge,English,"Yonge, Charlotte M. (Charlotte Mary)",-,"Jun 1, 2002"
3260.0,A Short History of Wales by Sir Owen Morgan Edwards,English,"Edwards, Owen Morgan, Sir",-,"Jun 1, 2002"
3261.0,"News from Nowhere; Or, An Epoch of Rest by William Morris",English,"Morris, William",-,"Jun 1, 2002"
3262.0,The Pilgrims of Hope and Chants for Socialists by William Morris,English,"Morris, William",-,"Jun 1, 2002"
3263.0,The Portygee by Joseph Crosby Lincoln,English,"Lincoln, Joseph Crosby",-,"May 30, 2006"
3264.0,Dennison Grant: A Novel of To-day by Robert J. C. Stead,English,"Stead, Robert J. C.",-,"Jun 3, 2006"
3265.0,The Re-Creation of Brian Kent by Harold Bell Wright,English,"Wright, Harold Bell",-,"Jun 3, 2006"
3266.0,Miss Billy by Eleanor H. Porter,English,"Porter, Eleanor H. (Eleanor Hodgman)",-,"Jun 3, 2006"
3267.0,Old Love Stories Retold by Richard Le Gallienne,English,"Le Gallienne, Richard",-,"Jun 1, 2002"
3268.0,The Mysteries of Udolpho by Ann Ward Radcliffe,English,"Radcliffe, Ann Ward",-,"Jun 1, 2002"
3269.0,"The Autobiography of Mark Rutherford, Edited by his friend Reuben Shapcott by White",English,"White, William Hale",-,"Jun 1, 2002"
3270.0,"The Jerusalem Sinner Saved; or, Good News for the Vilest of Men by John Bunyan",English,"Bunyan, John",-,"Jun 1, 2002"
3271.0,"The Complete Works of Artemus Ward — Part 1: Essays, Sketches, and Letters by Ward",English,"Ward, Artemus",-,"Jun 1, 2002"
3272.0,The Complete Works of Artemus Ward — Part 2: War by Artemus Ward,English,"Ward, Artemus",-,"Jun 1, 2002"
3273.0,The Complete Works of Artemus Ward — Part 3: Stories and Romances by Artemus Ward,English,"Ward, Artemus",-,"Jun 1, 2002"
3274.0,The Complete Works of Artemus Ward — Part 4: To California and Return by Ward,English,"Ward, Artemus",-,"Jun 1, 2002"
3275.0,The Complete Works of Artemus Ward — Part 5: The London Punch Letters by Ward,English,"Ward, Artemus",-,"Jun 1, 2002"
3276.0,The Complete Works of Artemus Ward — Part 6: Artemus Ward's Panorama by Ward,English,"Ward, Artemus",-,"Jun 1, 2002"
3277.0,The Complete Works of Artemus Ward — Part 7: Miscellaneous by Artemus Ward,English,"Ward, Artemus",-,"Jun 1, 2002"
3278.0,Cambridge Pieces by Samuel Butler,English,"Butler, Samuel",-,"Jun 1, 2002"
3279.0,Canterbury Pieces by Samuel Butler,English,"Butler, Samuel",-,"Jun 1, 2002"
3280.0,Cap'n Warren's Wards by Joseph Crosby Lincoln,English,"Lincoln, Joseph Crosby",-,"Jun 3, 2006"
3281.0,Cy Whittaker's Place by Joseph Crosby Lincoln,English,"Lincoln, Joseph Crosby",-,"Jun 3, 2006"
3282.0,The Brown Fairy Book by Andrew Lang,English,"Lang, Andrew",-,"Jun 1, 2002"
3283.0,The Upanishads by Swami Paramananda,English,Unavailable,-,"Jun 1, 2002"
3284.0,The Discovery of the Source of the Nile by John Hanning Speke,English,"Speke, John Hanning",-,"Jun 1, 2002"
3285.0,The Deerslayer by James Fenimore Cooper,English,"Cooper, James Fenimore",-,"Jun 1, 2002"
3286.0,Selections from the Speeches and Writings of Edmund Burke by Edmund Burke,English,"Burke, Edmund",-,"Jun 1, 2002"
3287.0,The Man from Glengarry: A Tale of the Ottawa by Ralph Connor,English,"Connor, Ralph",-,"Jun 3, 2006"
3288.0,The Sky Pilot in No Man's Land by Ralph Connor,English,"Connor, Ralph",-,"Jun 3, 2006"
3289.0,The Valley of Fear by Arthur Conan Doyle,English,"Doyle, Arthur Conan",-,"Jun 1, 2002"
3290.0,Valerius Terminus: Of the Interpretation of Nature by Francis Bacon,English,"Bacon, Francis",-,"Jun 1, 2002"
3291.0,"John Marshall and the Constitution, a Chronicle of the Supreme Court by Corwin",English,"Corwin, Edward Samuel",-,"Jun 1, 2002"
3292.0,The Clever Woman of the Family by Charlotte M. Yonge,English,"Yonge, Charlotte M. (Charlotte Mary)",-,"Jun 1, 2002"
3293.0,"Chronicle of the Conquest of Granada, from the mss. of Fray Antonio Agapida",English,"Irving, Washington",-,"Jun 1, 2002"
3294.0,The sea-hawk by Rafael Sabatini,English,"Sabatini, Rafael",-,"Jun 1, 2002"
3295.0,"The Poems of Emma Lazarus, Volume 1 by Emma Lazarus",English,"Lazarus, Emma",-,"Jun 1, 2002"
3296.0,The Confessions of St. Augustine by Bishop of Hippo Saint Augustine,English,"Augustine, Saint, Bishop of Hippo, 354-430",-,"Jun 1, 2002"
3297.0,Schnock: ein niederländisches Gemälde by Friedrich Hebbel,German,"Hebbel, Friedrich",-,"Jun 1, 2002"
3298.0,Mr. Honey's Banking Dictionary (German-English) by Winfried Honig,German,"Honig, Winfried",-,"Jun 1, 2002"
3299.0,Mr. Honey's Banking Dictionary (English-German) by Winfried Honig,German,"Honig, Winfried",-,"Jun 1, 2002"
3300.0,An Inquiry into the Nature and Causes of the Wealth of Nations by Adam Smith,English,"Smith, Adam",-,"Jun 1, 2002"
3301.0,The Naturewoman by Upton Sinclair,English,"Sinclair, Upton",-,"Jul 1, 2002"
3302.0,The Second-Story Man by Upton Sinclair,English,"Sinclair, Upton",-,"Jul 1, 2002"
3303.0,Prince Hagen by Upton Sinclair,English,"Sinclair, Upton",-,"Jul 1, 2002"
3304.0,The Machine by Upton Sinclair,English,"Sinclair, Upton",-,"Jul 1, 2002"
3305.0,Ballads of Peace in War by Michael Earls,English,"Earls, Michael",-,"Jul 1, 2002"
3306.0,At Suvla Bay by John Hargrave,English,"Hargrave, John",-,"Jul 1, 2002"
3307.0,The Pagan Tribes of Borneo by Charles Hose and William McDougall,English,"Hose, Charles",-,"Jul 1, 2002"
3308.0,The Bontoc Igorot by Albert Ernest Jenks,English,"Jenks, Albert Ernest",-,"Mar 18, 2005"
3309.0,Manners and Monuments of Prehistoric Peoples by Nadaillac,English,"Nadaillac, Jean-François-Albert du Pouget, marquis de",-,"Jul 1, 2002"
3310.0,A Forgotten Empire (Vijayanagar): A Contribution to the History of India by Nunes et al.,English,"Nunes, Fernão, active 16th century",-,"Jul 1, 2002"
3311.0,The Californiacs by Inez Haynes Gillmore,English,"Gillmore, Inez Haynes",-,"Jul 1, 2002"
3312.0,The Native Son by Inez Haynes Gillmore,English,"Gillmore, Inez Haynes",-,"Jul 1, 2002"
3313.0,A Bit of Old China by Charles Warren Stoddard,English,"Stoddard, Charles Warren",-,"Jul 1, 2002"
3314.0,The City That Was: A Requiem of Old San Francisco by Will Irwin,English,"Irwin, Will",-,"Jul 1, 2002"
3315.0,Down the Mother Lode by Vivia Hemphill,English,"Hemphill, Vivia",-,"Jul 1, 2002"
3316.0,How Members of Congress Are Bribed by J. Hampton Moore,English,"Moore, J. Hampton (Joseph Hampton)",-,"Jul 1, 2002"
3317.0,Now It Can Be Told by Philip Gibbs,English,"Gibbs, Philip",-,"Jul 1, 2002"
3318.0,Days with Sir Roger De Coverley by Joseph Addison and Sir Richard Steele,English,"Addison, Joseph",-,"Jul 1, 2002"
3319.0,Letters to Dead Authors by Andrew Lang,English,"Lang, Andrew",-,"Jul 1, 2002"
3320.0,Mohammed Ali and His House by L. Mühlbach,English,"Mühlbach, L. (Luise)",-,"Jul 1, 2002"
3321.0,Children of the Whirlwind by Leroy Scott,English,"Scott, Leroy",-,"Jul 1, 2002"
3322.0,East Lynne by Mrs. Henry Wood,English,"Wood, Henry, Mrs.",-,"Apr 6, 2006"
3323.0,The Ward of King Canute: A Romance of the Danish Conquest by Liljencrantz,English,"Liljencrantz, Ottilie A. (Ottilia Adelina)",-,"Jul 1, 2002"
3324.0,A Rebellious Heroine by John Kendrick Bangs,English,"Bangs, John Kendrick",-,"Jul 1, 2002"
3325.0,Locrine: A Tragedy by Algernon Charles Swinburne,English,"Swinburne, Algernon Charles",-,"Jul 1, 2002"
3326.0,The Well-Beloved: A Sketch of a Temperament by Thomas Hardy,English,"Hardy, Thomas",-,"Jul 1, 2002"
3327.0,Bulfinch's Mythology: The Age of Fable by Thomas Bulfinch,English,"Bulfinch, Thomas",-,"Jul 1, 2002"
3328.0,Man and Superman: A Comedy and a Philosophy by Bernard Shaw,English,"Shaw, Bernard",-,"Mar 22, 2006"
3329.0,Caesar and Cleopatra by Bernard Shaw,English,"Shaw, Bernard",-,"Jul 1, 2002"
3330.0,The Analects of Confucius (from the Chinese Classics) by Confucius,English,"Confucius, 552 BCE-480 BCE",-,"Jul 1, 2002"
3331.0,The Diary of Samuel Pepys by Samuel Pepys,English,"Pepys, Samuel",-,"Jul 1, 2002"
3332.0,The Variation of Animals and Plants under Domestication by Charles Darwin,English,"Darwin, Charles",-,"Jul 1, 2002"
3333.0,Os Lusíadas by Luís de Camões,Portuguese,"Camões, Luís de, 1524?-1580",-,"Jul 1, 2002"
3334.0,Drake's Great Armada by Walter Bigges,English,"Bigges, Walter, -1586",-,"Apr 6, 2006"
3335.0,Theodore Roosevelt: An Autobiography by Theodore Roosevelt,English,"Roosevelt, Theodore",-,"Apr 6, 2006"
3336.0,Within an Inch of His Life by Emile Gaboriau,English,"Gaboriau, Emile",-,"Apr 6, 2006"
3337.0,Hunting the Grisly and Other Sketches by Theodore Roosevelt,English,"Roosevelt, Theodore",-,"Apr 6, 2006"
3338.0,Sir Humphrey Gilbert's Voyage to Newfoundland by active 1602 Edward Hayes,English,"Hayes, Edward, active 1602",-,"Apr 6, 2006"
3339.0,The Wandering Jew — Volume 01 by Eugène Sue,English,"Sue, Eugène",-,"Oct 25, 2004"
3340.0,The Wandering Jew — Volume 02 by Eugène Sue,English,"Sue, Eugène",-,"Oct 25, 2004"
3341.0,The Wandering Jew — Volume 03 by Eugène Sue,English,"Sue, Eugène",-,"Oct 25, 2004"
3342.0,The Wandering Jew — Volume 04 by Eugène Sue,English,"Sue, Eugène",-,"Oct 25, 2004"
3343.0,The Wandering Jew — Volume 05 by Eugène Sue,English,"Sue, Eugène",-,"Oct 25, 2004"
3344.0,The Wandering Jew — Volume 06 by Eugène Sue,English,"Sue, Eugène",-,"Oct 25, 2004"
3345.0,The Wandering Jew — Volume 07 by Eugène Sue,English,"Sue, Eugène",-,"Oct 25, 2004"
3346.0,The Wandering Jew — Volume 08 by Eugène Sue,English,"Sue, Eugène",-,"Oct 25, 2004"
3347.0,The Wandering Jew — Volume 09 by Eugène Sue,English,"Sue, Eugène",-,"Oct 25, 2004"
3348.0,The Wandering Jew — Volume 10 by Eugène Sue,English,"Sue, Eugène",-,"Oct 25, 2004"
3349.0,The Wandering Jew — Volume 11 by Eugène Sue,English,"Sue, Eugène",-,"Oct 25, 2004"
3350.0,The Wandering Jew — Complete by Eugène Sue,English,"Sue, Eugène",-,"Oct 25, 2004"
3351.0,"Letters to His Son, 1746-47 by Earl of Philip Dormer Stanhope Chesterfield",English,"Chesterfield, Philip Dormer Stanhope, Earl of",-,"Dec 1, 2004"
3352.0,"Letters to His Son, 1748 by Earl of Philip Dormer Stanhope Chesterfield",English,"Chesterfield, Philip Dormer Stanhope, Earl of",-,"Dec 1, 2004"
3353.0,"Letters to His Son, 1749 by Earl of Philip Dormer Stanhope Chesterfield",English,"Chesterfield, Philip Dormer Stanhope, Earl of",-,"Dec 1, 2004"
3354.0,"Letters to His Son, 1750 by Earl of Philip Dormer Stanhope Chesterfield",English,"Chesterfield, Philip Dormer Stanhope, Earl of",-,"Dec 1, 2004"
3355.0,"Letters to His Son, 1751 by Earl of Philip Dormer Stanhope Chesterfield",English,"Chesterfield, Philip Dormer Stanhope, Earl of",-,"Aug 1, 2002"
3356.0,"Letters to His Son, 1752 by Earl of Philip Dormer Stanhope Chesterfield",English,"Chesterfield, Philip Dormer Stanhope, Earl of",-,"Dec 1, 2004"
3357.0,"Letters to His Son, 1753-54 by Earl of Philip Dormer Stanhope Chesterfield",English,"Chesterfield, Philip Dormer Stanhope, Earl of",-,"Dec 1, 2004"
3358.0,"Letters to His Son, 1756-58 by Earl of Philip Dormer Stanhope Chesterfield",English,"Chesterfield, Philip Dormer Stanhope, Earl of",-,"Dec 1, 2004"
3359.0,"Letters to His Son, 1759-65 by Earl of Philip Dormer Stanhope Chesterfield",English,"Chesterfield, Philip Dormer Stanhope, Earl of",-,"Dec 1, 2004"
3360.0,"Letters to His Son, 1766-71 by Earl of Philip Dormer Stanhope Chesterfield",English,"Chesterfield, Philip Dormer Stanhope, Earl of",-,"Dec 1, 2004"
3361.0,"Letters to His Son, Complete by Earl of Philip Dormer Stanhope Chesterfield",English,"Chesterfield, Philip Dormer Stanhope, Earl of",1910,"Oct 12, 2004"
3362.0,The Kentons by William Dean Howells,English,"Howells, William Dean",-,"Oct 24, 2004"
3363.0,Fennel and Rue by William Dean Howells,English,"Howells, William Dean",-,"Oct 24, 2004"
3364.0,Dr. Breen's Practice by William Dean Howells,English,"Howells, William Dean",-,"Oct 24, 2004"
3365.0,Their Wedding Journey by William Dean Howells,English,"Howells, William Dean",-,"Oct 23, 2004"
3366.0,A Hazard of New Fortunes — Volume 1 by William Dean Howells,English,"Howells, William Dean",-,"Oct 23, 2004"
3367.0,A Hazard of New Fortunes — Volume 2 by William Dean Howells,English,"Howells, William Dean",-,"Oct 23, 2004"
3368.0,A Hazard of New Fortunes — Volume 3 by William Dean Howells,English,"Howells, William Dean",-,"Oct 23, 2004"
3369.0,A Hazard of New Fortunes — Volume 4 by William Dean Howells,English,"Howells, William Dean",-,"Oct 23, 2004"
3370.0,A Hazard of New Fortunes — Volume 5 by William Dean Howells,English,"Howells, William Dean",-,"Oct 23, 2004"
3371.0,Their Silver Wedding Journey — Volume 1 by William Dean Howells,English,"Howells, William Dean",-,"Oct 23, 2004"
3372.0,Their Silver Wedding Journey — Volume 2 by William Dean Howells,English,"Howells, William Dean",-,"Oct 23, 2004"
3373.0,Their Silver Wedding Journey — Volume 3 by William Dean Howells,English,"Howells, William Dean",-,"Oct 23, 2004"
3374.0,The Entire March Family Trilogy by William Dean Howells,English,"Howells, William Dean",-,"Oct 23, 2004"
3375.0,The Landlord at Lion's Head — Volume 1 by William Dean Howells,English,"Howells, William Dean",-,"Oct 23, 2004"
3376.0,The Landlord at Lion's Head — Volume 2 by William Dean Howells,English,"Howells, William Dean",-,"Oct 23, 2004"
3377.0,Criticism and Fiction by William Dean Howells,English,"Howells, William Dean",-,"Oct 22, 2004"
3378.0,My Literary Passions by William Dean Howells,English,"Howells, William Dean",-,"Oct 22, 2004"
3379.0,Short Stories and Essays (from Literature and Life) by William Dean Howells,English,"Howells, William Dean",-,"Oct 22, 2004"
3380.0,Staccato Notes of a Vanished Summer (from Literature and Life) by Howells,English,"Howells, William Dean",-,"Oct 22, 2004"
3381.0,The Standard Household-Effect Company (from Literature and Life) by Howells,English,"Howells, William Dean",-,"Oct 22, 2004"
3382.0,American Literary Centers (from Literature and Life) by William Dean Howells,English,"Howells, William Dean",-,"Oct 22, 2004"
3383.0,Spanish Prisoners of War (from Literature and Life) by William Dean Howells,English,"Howells, William Dean",-,"Oct 22, 2004"
3384.0,Some Anomalies of the Short Story (from Literature and Life) by Howells,English,"Howells, William Dean",-,"Oct 22, 2004"
3385.0,Last Days in a Dutch Hotel (from Literature and Life) by William Dean Howells,English,"Howells, William Dean",-,"Aug 1, 2002"
3386.0,The Editor's Relations with the Young Contributor (from Literature and Life),English,"Howells, William Dean",-,"Oct 22, 2004"
3387.0,Confessions of a Summer Colonist (from Literature and Life) by William Dean Howells,English,"Howells, William Dean",-,"Oct 22, 2004"
3388.0,The Man of Letters as a Man of Business by William Dean Howells,English,"Howells, William Dean",-,"Oct 22, 2004"
3389.0,Literature and Life (Complete) by William Dean Howells,English,"Howells, William Dean",-,"Oct 22, 2004"
3390.0,My Mark Twain (from Literary Friends and Acquaintance) by William Dean Howells,English,"Howells, William Dean",-,"Oct 22, 2004"
3391.0,A Belated Guest (from Literary Friends and Acquaintance) by William Dean Howells,English,"Howells, William Dean",-,"Oct 22, 2004"
3392.0,Cambridge Neighbors (from Literary Friends and Acquaintance) by Howells,English,"Howells, William Dean",-,"Oct 22, 2004"
3393.0,Studies of Lowell (from Literary Friends and Acquaintance) by William Dean Howells,English,"Howells, William Dean",-,"Oct 22, 2004"
3394.0,The White Mr. Longfellow (from Literary Friends and Acquaintance) by Howells,English,"Howells, William Dean",-,"Oct 22, 2004"
3395.0,Oliver Wendell Holmes (from Literary Friends and Acquaintance) by Howells,English,"Howells, William Dean",-,"Oct 22, 2004"
3396.0,Literary Boston as I Knew It (from Literary Friends and Acquaintance) by Howells,English,"Howells, William Dean",-,"Oct 22, 2004"
3397.0,Roundabout to Boston (from Literary Friends and Acquaintance) by Howells,English,"Howells, William Dean",-,"Oct 22, 2004"
3398.0,"My First Visit to New England, and Others (from Literary Friends and…",English,"Howells, William Dean",-,"Oct 22, 2004"
3399.0,Complete Project Gutenberg William Dean Howells Literature Essays by Howells,English,"Howells, William Dean",-,"Aug 1, 2002"
3400.0,Complete Project Gutenberg William Dean Howells Works by William Dean Howells,English,"Howells, William Dean",-,"Aug 1, 2002"
3401.0,The Elevator by William Dean Howells,English,"Howells, William Dean",-,"Sep 1, 2002"
3402.0,The Parlor Car by William Dean Howells,English,"Howells, William Dean",-,"Sep 1, 2002"
3403.0,The Register by William Dean Howells,English,"Howells, William Dean",-,"Sep 1, 2002"
3404.0,April Hopes by William Dean Howells,English,"Howells, William Dean",-,"Oct 24, 2004"
3405.0,Ragged Lady — Volume 1 by William Dean Howells,English,"Howells, William Dean",-,"Oct 24, 2004"
3406.0,Ragged Lady — Volume 2 by William Dean Howells,English,"Howells, William Dean",-,"Oct 24, 2004"
3407.0,The Spell of Egypt by Robert Hichens,English,"Hichens, Robert",-,"Apr 6, 2006"
3408.0,The Shame of Motley: being the memoir of certain transactions in the life of…,English,"Sabatini, Rafael",-,"Sep 1, 2002"
3409.0,Barchester Towers by Anthony Trollope,English,"Trollope, Anthony",-,"Sep 1, 2002"
3410.0,The American Spirit in Literature: A Chronicle of Great Interpreters by Bliss Perry,English,"Perry, Bliss",-,"Sep 1, 2002"
3411.0,The Stokesley Secret by Charlotte M. Yonge,English,"Yonge, Charlotte M. (Charlotte Mary)",-,"Sep 1, 2002"
3412.0,The Golden Chersonese and the Way Thither by Isabella L. Bird,English,"Bird, Isabella L. (Isabella Lucy)",-,"Sep 1, 2002"
3413.0,The Blazed Trail by Stewart Edward White,English,"White, Stewart Edward",-,"Sep 1, 2002"
3414.0,"The South Pole; an account of the Norwegian Antarctic expedition in the ""Fram,""…",English,"Amundsen, Roald",-,"Sep 1, 2002"
3415.0,"The South Pole; an account of the Norwegian antarctic expedition in the ""Fram,""…",English,"Amundsen, Roald",-,"Sep 1, 2002"
3416.0,William Ewart Gladstone by Viscount James Bryce Bryce,English,"Bryce, James Bryce, Viscount",-,"Sep 1, 2002"
3417.0,The Fortunes of Oliver Horn by Francis Hopkinson Smith,English,"Smith, Francis Hopkinson",-,"Sep 1, 2002"
3418.0,Captain Brassbound's Conversion by Bernard Shaw,English,"Shaw, Bernard",-,"Sep 1, 2002"
3419.0,Rebecca Mary by Annie Hamilton Donnell,English,"Donnell, Annie Hamilton",-,"Sep 1, 2002"
3420.0,A Vindication of the Rights of Woman by Mary Wollstonecraft,English,"Wollstonecraft, Mary",-,"Sep 1, 2002"
3421.0,Bramble-Bees and Others by Jean-Henri Fabre,English,"Fabre, Jean-Henri",-,"Sep 1, 2002"
3422.0,The Life of the Fly; With Which are Interspersed Some Chapters of Autobiography,English,"Fabre, Jean-Henri",-,"Sep 1, 2002"
3423.0,The Strolling Saint; being the confessions of the high and mighty Agostino…,English,"Sabatini, Rafael",-,"Sep 1, 2002"
3424.0,For the Term of His Natural Life by Marcus Andrew Hislop Clarke,English,"Clarke, Marcus Andrew Hislop",-,"Sep 1, 2002"
3425.0,Samantha at Saratoga by Marietta Holley,English,"Holley, Marietta",-,"Sep 1, 2002"
3426.0,On Books and the Housing of Them by W. E. Gladstone,English,"Gladstone, W. E. (William Ewart)",-,"Sep 1, 2002"
3427.0,"Kilo : being the love story of Eliph' Hewlitt, book agent by Ellis Parker Butler",English,"Butler, Ellis Parker",-,"Sep 1, 2002"
3428.0,The Two Vanrevels by Booth Tarkington,English,"Tarkington, Booth",-,"Sep 1, 2002"
3429.0,St. George for England by G. A. Henty,English,"Henty, G. A. (George Alfred)",-,"Sep 1, 2002"
3430.0,The Suitors of Yvonne: being a portion of the memoirs of the Sieur Gaston de…,English,"Sabatini, Rafael",-,"Sep 1, 2002"
3431.0,The Gadfly by E. L. Voynich,English,"Voynich, E. L. (Ethel Lillian)",-,"Sep 1, 2002"
3432.0,Quotations from the Project Gutenberg Editions of the Works of Mark Twain by Twain,English,"Twain, Mark",-,"Sep 1, 2002"
3433.0,Епически песни by Pencho P. Slaveikov,Bulgarian,"Slaveikov, Pencho P.",-,"Sep 1, 2002"
3434.0,The Koran (Al-Qur'an) by J. M. Rodwell,English,Unavailable,-,"Sep 1, 2002"
3435.0,The Book of the Thousand Nights and a Night — Volume 01 by Burton,English,Unavailable,-,"Sep 1, 2002"
3436.0,The Book of the Thousand Nights and a Night — Volume 02 by Burton,English,Unavailable,-,"Sep 1, 2002"
3437.0,The Book of the Thousand Nights and a Night — Volume 03 by Burton,English,Unavailable,-,"Sep 1, 2002"
3438.0,The Book of the Thousand Nights and a Night — Volume 04 by Burton,English,Unavailable,-,"Sep 1, 2002"
3439.0,The Book of the Thousand Nights and a Night — Volume 05 by Burton,English,Unavailable,-,"Sep 1, 2002"
3440.0,The Book of the Thousand Nights and a Night — Volume 06 by Burton,English,Unavailable,-,"Sep 1, 2002"
3441.0,The Book of the Thousand Nights and a Night — Volume 07 by Burton,English,Unavailable,-,"Sep 1, 2002"
3442.0,The Book of the Thousand Nights and a Night — Volume 08 by Burton,English,Unavailable,-,"Sep 1, 2002"
3443.0,The Book of the Thousand Nights and a Night — Volume 09 by Burton,English,Unavailable,-,"Sep 1, 2002"
3444.0,The Book of the Thousand Nights and a Night — Volume 10 by Burton,English,Unavailable,-,"Sep 1, 2002"
3445.0,The Book of the Thousand Nights and a Night — Volume 11 [Supplement] by Burton,English,Unavailable,-,"Sep 1, 2002"
3446.0,The Book of the Thousand Nights and a Night — Volume 12 [Supplement] by Burton,English,Unavailable,-,"Sep 1, 2002"
3447.0,The Book of the Thousand Nights and a Night — Volume 13 by Burton,English,Unavailable,-,"Sep 1, 2002"
3448.0,The Book of the Thousand Nights and a Night — Volume 14 by Burton,English,Unavailable,-,"Sep 1, 2002"
3449.0,The Book of the Thousand Nights and a Night — Volume 15 by Burton,English,Unavailable,-,"Sep 1, 2002"
3450.0,The Book of the Thousand Nights and a Night — Volume 16 by Burton,English,Unavailable,-,"Sep 1, 2002"
3451.0,Marie Antoinette and Her Son by L. Mühlbach,English,"Mühlbach, L. (Luise)",-,"Oct 1, 2002"
3452.0,Tea Leaves by Francis H. Leggett & Co.,English,Francis H. Leggett & Co.,-,"Oct 1, 2002"
3453.0,"The Royal Road to Health; Or, the Secret of Health Without Drugs by Tyrrell",English,"Tyrrell, Chas. A. (Charles Alfred)",-,"Oct 1, 2002"
3454.0,The Lilac Fairy Book by Andrew Lang,English,"Lang, Andrew",-,"Oct 1, 2002"
3455.0,Nederlandsche Sagen en Legenden by Josef Cohen,Dutch,"Cohen, Josef",-,"Dec 17, 2004"
